START_DATE,BLOCK,PLOT,SEEDLINGPLOT,SECTION,LITTER,LIVE_TRUNK,DEAD_TRUNK,OTHERS,BARE_ROCK,BARE_SOIL,GRASS,GRASS_TOTAL_HT,WOOD_lt5CM,LITTERDEPTHCORNER1,LITTERDEPTHCORNER2,LITTERDEPTHCORNER3,LITTERDEPTHCORNER4,COMMENTS
2012-10-08,A,4,4,2,66,30,2,0,0,2,0,0,2,5,5,2,2,
2012-10-08,A,4,4,3,60,25,10,0,0,5,0,0,4,2,2,2,5,
2012-10-08,A,4,5,1,78,0,10,0,10,2,0,0,3,3,2,0,3,
2012-10-08,A,4,5,2,72,0,2,0,20,5,1,13,5,0,0,4,4,
2012-10-08,A,4,5,3,88,0,0,0,5,5,2,28,5,0,2,2,4,
2013-09-30,A,1,1,1,37,10,0,1,30,20,2,14,2,0,2,2,5,
2013-09-30,A,1,1,2,74,0,0,1,0,20,5,35,2,5,2,2,2,
2013-09-30,A,1,1,3,85,0,0,0,5,10,0,0,2,0,2,2,2,
2013-09-30,A,1,2,1,70,10,0,0,20,0,0,0,2,4,7,5,7,
2013-09-30,A,1,2,2,68,20,0,0,10,2,0,0,2,7,5,3,2,
2013-09-30,A,1,2,3,92,1,0,0,5,2,0,0,1,1,5,2,2,
2013-09-30,A,1,3,1,65,5,0,0,0,30,0,0,2,3,7,5,35,
2013-09-30,A,1,3,2,5,20,0,0,70,5,0,0,2,35,2,1,4,
2013-09-30,A,1,3,3,83,10,0,0,2,5,0,0,2,5,3,2,4,
2013-09-30,A,1,4,1,100,0,0,0,0,0,0,0,5,10,7,7,10,
2013-09-30,A,1,4,2,99,0,0,0,0,1,0,0,5,10,4,4,10,
2013-09-30,A,1,4,3,94,5,0,0,0,1,0,0,5,7,4,4,4,
2013-09-30,A,1,5,1,19,50,5,0,25,1,0,0,3,2,2,8,5,
2013-09-30,A,1,5,2,29,40,0,0,20,10,1,11,5,2,3,4,8,
2013-09-30,A,1,5,3,64,5,0,0,25,5,1,18,5,0,3,4,4,
2013-09-30,A,2,1,1,71,1,10,1,5,10,2,13,2,0,0,2,2,
2013-09-30,A,2,1,2,40,3,0,2,50,5,0,0,5,2,5,5,5,
2013-09-30,A,2,1,3,55,2,20,1,20,2,0,0,2,5,2,2,5,
2013-09-30,A,2,2,1,70,1,0,1,25,1,2,48,1,2,8,3,6,
2013-09-30,A,2,2,2,94,1,1,1,0,2,1,7,2,3,3,0,1,
2013-09-30,A,2,2,3,93,2,0,1,0,2,2,40,1,2,0,4,2,
2013-09-30,A,2,3,1,77,2,0,0,20,1,0,0,2,4,10,0,3,
2013-09-30,A,2,3,2,73,5,0,0,20,2,0,0,3,3,0,3,5,
2013-09-30,A,2,3,3,72,3,0,0,20,2,3,45,2,5,4,4,3,
2013-09-30,A,2,4,1,41,1,0,0,55,3,0,0,2,0,2,2,0,
2013-09-30,A,2,4,2,97,1,0,0,0,2,0,0,2,0,2,2,2,
2013-09-30,A,2,4,3,34,1,0,0,60,5,0,0,1,0,2,2,2,
2013-09-30,A,2,5,1,94,5,0,0,0,1,0,0,2,4,4,5,5,
2013-09-30,A,2,5,2,85,3,0,0,10,2,0,0,2,4,0,7,5,
2013-09-30,A,2,5,3,81,2,0,0,15,2,0,0,3,0,2,2,5,
2013-09-30,A,3,1,1,39,5,0,1,55,0,0,0,5,10,12,5,12,
2013-09-30,A,3,1,2,46,5,2,1,45,1,0,0,2,12,8,10,5,
2013-09-30,A,3,1,3,64,0,0,0,35,1,0,0,1,8,12,7,5,
2013-09-30,A,3,2,1,75,10,10,1,0,2,2,15,2,5,9,2,9,
2013-09-30,A,3,2,2,79,0,15,2,0,2,2,20,4,9,5,9,9,
2013-09-30,A,3,2,3,97,0,0,1,0,0,2,27,2,9,8,9,9,
2013-09-30,A,3,3,1,8,2,0,0,5,1,0,0,2,5,4,7,8,
2013-09-30,A,3,3,2,86,1,0,0,10,2,1,35,2,4,2,5,4,
2013-09-30,A,3,3,3,98,2,0,0,0,0,0,0,0,2,5,5,4,
2013-09-30,A,3,4,1,82,5,5,0,5,2,1,20,1,2,2,4,2,
2013-09-30,A,3,4,2,74,1,2,0,20,2,1,40,2,2,4,4,2,
2013-09-30,A,3,4,3,67,1,0,0,30,1,1,45,1,2,5,2,4,
2013-09-30,A,3,5,1,85,5,0,0,10,0,0,0,2,10,10,12,10,
2013-09-30,A,3,5,2,72,5,0,0,20,2,1,10,2,10,12,6,8,
2013-09-30,A,3,5,3,93,2,0,0,0,5,0,0,2,8,8,2,6,
2013-09-30,A,4,1,1,88,2,10,0,0,0,0,0,2,2,2,0,2,
2013-09-30,A,4,1,2,72,2,25,0,0,1,0,0,2,2,8,8,2,
2013-09-30,A,4,1,3,98,1,0,0,0,1,0,0,2,8,2,4,8,
2013-09-30,A,4,2,1,74,10,0,0,15,1,0,0,10,7,7,7,2,
2013-09-30,A,4,2,2,29,20,0,0,50,1,0,0,5,7,2,12,2,
2013-09-30,A,4,2,3,30,10,0,0,50,10,0,0,10,2,0,3,7,
2013-09-30,A,4,3,1,86,10,0,0,2,2,0,0,1,3,5,5,5,
2013-09-30,A,4,3,2,100,0,0,0,0,0,0,0,2,5,5,7,2,
2013-09-30,A,4,3,3,99,0,0,0,0,1,0,0,2,5,7,2,2,
2013-09-30,A,4,4,1,93,0,5,0,0,2,0,0,2,0,2,8,2,
2013-09-30,A,4,4,2,63,30,2,0,0,5,0,0,4,8,8,2,2,
2013-09-30,A,4,4,3,68,25,2,0,0,5,0,0,5,2,2,4,4,
2013-09-30,A,4,5,1,83,0,0,2,10,5,0,0,3,8,8,2,0,
2013-09-30,A,4,5,2,75,0,0,0,20,5,0,0,2,8,8,8,0,
2013-09-30,A,4,5,3,91,0,0,0,5,2,2,35,1,5,0,8,8,
2013-09-30,B,1,1,1,84,10,0,0,5,1,0,0,5,2,17,2,8,
2013-09-30,B,1,1,2,52,30,10,0,5,3,0,0,5,0,8,17,3,
2013-09-30,B,1,1,3,59,15,10,0,15,1,0,0,2,3,17,17,6,
2013-09-30,B,1,2,1,79,1,3,0,15,2,0,0,5,2,3,5,3,
2013-09-30,B,1,2,2,86,3,0,0,10,1,0,0,5,3,6,2,1,
2013-09-30,B,1,2,3,100,0,0,0,0,0,0,0,3,4,2,5,4,
2013-09-30,B,1,3,1,65,20,0,0,15,0,0,0,2,8,8,8,2,
2013-09-30,B,1,3,2,68,15,0,0,15,2,0,0,3,8,8,9,9,
2013-09-30,B,1,3,3,79,5,0,0,15,1,0,0,2,9,9,10,7,
2013-09-30,B,1,4,1,98,1,0,0,0,1,0,0,2,8,4,0,8,
2013-09-30,B,1,4,2,53,0,20,0,25,2,0,0,1,6,7,0,0,
2013-09-30,B,1,4,3,96,0,0,0,2,2,0,0,2,4,6,4,0,
2013-09-30,B,1,5,1,71,1,0,0,25,3,0,0,2,10,10,5,9,
2013-09-30,B,1,5,2,85,3,0,1,10,1,0,0,2,9,4,12,9,
2013-09-30,B,1,5,3,84,2,2,0,10,2,0,0,1,7,4,3,10,
2013-09-30,B,2,1,1,81,2,0,10,5,0,2,15,2,11,11,4,12,
2013-09-30,B,2,1,2,80,3,5,5,5,0,2,18,3,4,6,3,3,
2013-09-30,B,2,1,3,92,1,1,1,3,1,1,13,1,5,3,5,8,
2013-09-30,B,2,2,1,46,1,50,1,0,2,0,0,40,26,5,5,6,
2013-09-30,B,2,2,2,48,1,50,1,0,0,0,0,100,5,15,13,5,
2013-09-30,B,2,2,3,73,1,20,1,0,5,0,0,10,5,2,2,15,
2013-09-30,B,2,3,1,68,1,0,0,30,1,0,0,2,7,0,10,12,
2013-09-30,B,2,3,2,53,5,0,0,40,2,0,0,2,0,3,6,12,
2013-09-30,B,2,3,3,77,5,5,1,10,1,1,10,2,4,5,4,10,
2013-09-30,B,2,4,1,96,1,0,2,0,1,0,0,1,10,3,5,3,
2013-09-30,B,2,4,2,91,2,0,2,0,5,0,0,3,2,6,5,6,
2013-09-30,B,2,4,3,89,3,0,3,0,5,0,0,1,8,0,2,5,
2013-09-30,B,2,5,1,77,1,0,1,5,15,1,20,2,7,3,7,2,
2013-09-30,B,2,5,2,86,2,0,1,0,10,1,9,5,7,7,7,2,
2013-09-30,B,2,5,3,87,3,0,2,0,5,3,32,5,5,2,5,4,
2013-09-30,B,3,1,1,74,5,1,0,20,0,0,0,5,4,6,3,2,
2013-09-30,B,3,1,2,96,0,3,0,1,0,0,0,10,5,3,1,3,
2013-09-30,B,3,1,3,89,10,1,0,0,0,0,0,10,3,3,2,1,
2013-09-30,B,3,2,1,88,5,0,0,5,2,0,0,5,4,5,6,5,
2013-09-30,B,3,2,2,78,10,0,0,10,2,0,0,2,5,6,4,5,
2013-09-30,B,3,2,3,89,3,0,1,5,2,0,0,5,7,6,10,2,
2013-09-30,B,3,3,1,94,2,3,0,0,1,0,0,1,3,4,4,5,
2013-09-30,B,3,3,2,8,5,2,0,0,1,0,0,2,3,3,4,5,
2013-09-30,B,3,3,3,90,2,5,1,0,2,0,0,2,5,4,3,2,
2013-09-30,B,3,4,1,78,10,10,0,0,2,0,0,2,5,6,6,7,
2013-09-30,B,3,4,2,77,15,5,0,0,3,0,0,5,5,6,7,5,
2013-09-30,B,3,4,3,75,20,5,0,0,0,0,0,2,7,8,3,2,
2013-09-30,B,3,5,1,38,10,0,1,50,1,0,0,5,3,2,2,3,
2013-09-30,B,3,5,2,83,1,0,1,10,5,0,0,10,4,3,2,3,
2013-09-30,B,3,5,3,89,1,0,0,5,5,0,0,5,0,3,1,2,
2013-09-30,B,4,1,1,15,0,0,0,5,80,0,0,1,0,0,0,0,
2013-09-30,B,4,1,2,74,5,0,1,0,20,0,0,1,0,1,3,3,
2013-09-30,B,4,1,3,76,0,0,1,2,20,1,30,1,4,3,1,2,
2013-09-30,B,4,2,1,91,2,0,0,5,2,0,0,2,4,3,2,2,
2013-09-30,B,4,2,2,94,5,0,0,0,1,0,0,3,5,6,7,5,
2013-09-30,B,4,2,3,89,5,0,0,5,1,0,0,2,5,6,10,6,
2013-09-30,B,4,3,1,95,2,0,1,1,1,0,0,2,4,3,3,4,
2013-09-30,B,4,3,2,97,1,0,0,0,2,0,0,2,3,0,3,2,
2013-09-30,B,4,3,3,90,5,0,0,2,3,0,0,3,0,0,2,0,
2013-09-30,B,4,4,1,77,10,0,1,10,2,0,0,2,7,7,2,4,
2013-09-30,B,4,4,2,90,0,0,0,5,5,0,0,2,3,3,5,5,
2013-09-30,B,4,4,3,82,5,0,1,2,10,0,0,1,3,0,0,0,
2013-09-30,B,4,5,1,78,5,0,2,10,5,0,0,3,2,1,2,0,
2013-09-30,B,4,5,2,55,20,0,0,20,5,0,0,1,0,2,0,0,
2013-09-30,B,4,5,3,68,5,0,2,5,20,1,10,2,3,2,0,0,
2013-09-30,C,1,1,1,95,0,0,2,0,3,0,0,5,5,5,0,5,
2013-09-30,C,1,1,2,95,5,0,0,0,0,0,0,2,4,5,5,2,
2013-09-30,C,1,1,3,77,0,20,0,0,3,0,0,2,5,5,5,5,
2013-09-30,C,1,2,1,74,4,0,0,20,2,0,0,2,3,3,2,5,
2013-09-30,C,1,2,2,89,2,5,1,2,1,0,0,3,0,3,4,7,
2013-09-30,C,1,2,3,91,4,0,1,2,2,0,0,2,7,3,28,3,
2013-09-30,C,1,3,1,85,5,0,0,0,10,0,0,5,3,0,3,5,
2013-09-30,C,1,3,2,92,5,0,1,0,2,0,0,2,0,8,5,1,
2013-09-30,C,1,3,3,92,2,2,2,0,2,0,0,2,6,5,5,4,
2013-09-30,C,1,4,1,62,3,25,0,0,10,0,0,25,4,3,0,2,
2013-09-30,C,1,4,2,40,0,50,0,0,10,0,0,10,2,4,2,2,
2013-09-30,C,1,4,3,40,0,50,0,0,10,0,0,10,2,0,2,2,
2013-09-30,C,1,5,1,78,20,0,0,0,2,0,0,3,2,3,2,3,
2013-09-30,C,1,5,2,91,2,2,0,0,5,0,0,2,0,1,2,2,
2013-09-30,C,1,5,3,85,4,1,0,0,10,0,0,5,3,2,0,2,
2013-09-30,C,2,1,1,97,0,2,0,0,1,0,0,2,11,3,7,12,
2013-09-30,C,2,1,2,88,0,10,0,0,2,0,0,1,3,10,0,12,
2013-09-30,C,2,1,3,74,20,0,1,0,5,0,0,2,3,7,11,12,
2013-09-30,C,2,2,1,40,50,5,0,0,5,0,0,2,2,9,2,9,
2013-09-30,C,2,2,2,68,30,0,0,0,2,0,0,2,9,4,5,2,
2013-09-30,C,2,2,3,88,2,10,0,0,0,0,0,5,7,9,11,6,
2013-09-30,C,2,3,1,97,0,0,1,0,2,0,0,2,7,6,7,7,
2013-09-30,C,2,3,2,89,10,0,0,0,1,0,0,2,6,7,10,7,
2013-09-30,C,2,3,3,97,2,0,0,0,1,0,0,2,7,4,4,10,
2013-09-30,C,2,4,1,94,0,0,1,0,5,0,0,2,2,2,2,7,
2013-09-30,C,2,4,2,96,0,0,2,0,2,0,0,1,2,4,2,2,
2013-09-30,C,2,4,3,91,6,5,2,0,2,0,0,2,4,3,2,2,
2013-09-30,C,2,5,1,97,0,2,0,0,1,0,0,1,7,3,7,10,
2013-09-30,C,2,5,2,90,2,5,1,0,2,0,0,2,7,0,1,10,
2013-09-30,C,2,5,3,94,2,2,1,0,1,0,0,2,1,3,7,2,
2013-09-30,C,3,1,1,89,1,0,0,0,0,10,150,2,6,3,5,7,
2013-09-30,C,3,1,2,96,3,1,0,0,0,0,0,1,8,7,5,3,
2013-09-30,C,3,1,3,97,3,0,0,0,0,0,0,2,4,5,3,1,
2013-09-30,C,3,2,1,94,5,0,0,0,0,1,38,2,4,7,7,4,
2013-09-30,C,3,2,2,94,5,0,0,0,1,0,0,2,4,7,5,4,
2013-09-30,C,3,2,3,95,5,0,0,0,0,0,0,2,3,4,5,8,
2013-09-30,C,3,3,1,98,0,0,0,0,2,0,0,1,10,3,5,2,
2013-09-30,C,3,3,2,83,0,5,0,10,2,0,0,3,2,4,20,1,
2013-09-30,C,3,3,3,98,0,2,0,0,0,0,0,3,5,20,5,6,
2013-09-30,C,3,4,1,90,2,0,0,5,3,0,0,1,12,10,0,4,
2013-09-30,C,3,4,2,87,10,0,0,0,3,0,0,2,9,0,4,4,
2013-09-30,C,3,4,3,99,0,0,0,0,1,0,0,3,3,5,3,3,
2013-09-30,C,3,5,1,92,3,0,0,0,5,0,0,2,6,5,6,5,
2013-09-30,C,3,5,2,90,5,0,0,0,5,0,0,2,5,6,7,6,
2013-09-30,C,3,5,3,70,5,20,0,0,5,0,0,2,7,5,5,6,
2013-09-30,C,4,1,1,87,3,0,0,0,0,0,0,2,5,6,3,2,
2013-09-30,C,4,1,2,94,1,0,0,3,2,0,0,2,2,3,0,5,
2013-09-30,C,4,1,3,84,1,0,0,5,10,0,0,1,11,0,0,2,
2013-09-30,C,4,2,1,97,1,1,0,0,1,0,0,3,5,2,2,5,
2013-09-30,C,4,2,2,84,1,5,0,0,10,0,0,2,1,6,0,2,
2013-09-30,C,4,2,3,79,1,5,0,0,15,0,0,3,2,1,0,5,
2013-09-30,C,4,3,1,77,1,2,0,5,15,0,0,2,0,1,4,4,
2013-09-30,C,4,3,2,98,0,0,0,0,2,0,0,3,4,4,2,2,
2013-09-30,C,4,3,3,98,0,0,0,0,2,0,0,2,2,2,4,5,
2013-09-30,C,4,4,1,71,2,25,0,0,2,0,0,1,3,3,2,2,
2013-09-30,C,4,4,2,83,2,10,0,0,5,0,0,2,3,0,4,2,
2013-09-30,C,4,4,3,98,0,0,0,0,2,0,0,1,0,4,2,4,
2013-09-30,C,4,5,1,60,10,0,0,5,25,0,0,5,0,3,6,5,
2013-09-30,C,4,5,2,75,5,10,0,0,10,0,0,2,3,6,4,5,
2013-09-30,C,4,5,3,88,2,5,0,0,5,0,0,3,2,5,8,9,
2014-09-09,A,1,1,1,70,5,0,0,20,5,0,0,5,6,2,1,5,
2014-09-09,A,1,1,2,94,0,0,0,0,5,1,52,2,4,3,2,2,
2014-09-09,A,1,1,3,92,0,0,0,3,5,0,0,4,0,2,1,0,
2014-09-09,A,1,2,1,75,10,0,0,15,0,0,0,5,5,2,3,4,
2014-09-09,A,1,2,2,80,10,0,0,10,0,0,0,5,4,5,4,2,
2014-09-09,A,1,2,3,95,0,0,0,0,5,0,0,3,4,6,10,10,
2014-09-09,A,1,3,1,89,3,0,1,0,7,0,0,5,7,12,3,5,
2014-09-09,A,1,3,2,34,5,0,0,60,1,0,0,3,6,5,10,5,
2014-09-09,A,1,3,3,89,10,0,0,0,1,0,0,10,5,8,42,18,
2014-09-09,A,1,4,1,100,0,0,0,0,0,0,0,10,15,14,5,6,
2014-09-09,A,1,4,2,99,0,1,0,0,0,0,0,5,5,7,2,4,
2014-09-09,A,1,4,3,100,0,0,0,0,0,0,0,1,4,6,4,5,
2014-09-09,A,1,5,1,70,20,0,0,10,0,0,0,5,0,3,3,4,
2014-09-09,A,1,5,2,66,30,0,0,0,2,2,18,5,6,2,7,3,
2014-09-09,A,1,5,3,45,5,0,3,40,5,2,11,10,9,1,3,2,
2014-09-09,A,2,1,1,72,5,10,5,5,2,1,24,2,3,37,3,6,
2014-09-09,A,2,1,2,38,10,0,2,50,0,0,0,2,4,2,8,3,
2014-09-09,A,2,1,3,59,5,10,3,20,2,1,14,5,3,10,17,5,
2014-09-09,A,2,2,1,42,0,0,20,30,5,3,81,2,0,4,1,1,
2014-09-09,A,2,2,2,89,1,0,5,0,5,0,0,0,2,2,3,4,
2014-09-09,A,2,2,3,84,0,0,0,0,15,1,59,1,4,2,2,6,
2014-09-09,A,2,3,1,68,5,0,0,15,10,2,4,2,0,2,2,2,
2014-09-09,A,2,3,2,69,5,0,1,15,10,0,0,5,2,3,2,3,
2014-09-09,A,2,3,3,76,0,0,2,15,5,2,10,2,2,3,3,3,
2014-09-09,A,2,4,1,75,0,0,0,25,0,0,0,5,2,15,4,9,
2014-09-09,A,2,4,2,93,0,0,0,5,2,0,0,3,0,3,1,7,
2014-09-09,A,2,4,3,24,0,0,1,60,15,0,0,2,3,0,1,28,
2014-09-09,A,2,5,1,96,2,0,0,0,2,0,0,5,1,2,3,4,
2014-09-09,A,2,5,2,92,0,5,0,1,2,0,0,2,4,6,4,3,
2014-09-09,A,2,5,3,85,0,0,0,10,5,0,0,3,5,2,2,1,
2014-09-09,A,3,1,1,47,3,0,0,50,0,0,0,1,6,13,3,5,
2014-09-09,A,3,1,2,56,2,2,0,40,0,0,0,0,8,3,2,10,
2014-09-09,A,3,1,3,65,0,0,0,35,0,0,0,0,3,3,4,5,
2014-09-09,A,3,2,1,81,2,5,0,0,10,2,29,2,6,5,0,3,
2014-09-09,A,3,2,2,79,0,10,0,0,10,1,17,3,4,0,4,3,
2014-09-09,A,3,2,3,97,0,0,0,0,2,1,16,3,3,7,2,3,
2014-09-09,A,3,3,1,97,0,3,0,0,0,0,0,10,1,1,5,6,
2014-09-09,A,3,3,2,88,0,0,1,10,0,1,31,5,5,2,5,2,
2014-09-09,A,3,3,3,90,0,3,0,5,2,0,0,5,2,7,2,6,
2014-09-09,A,3,4,1,97,0,0,0,0,1,2,23,5,4,5,3,3,
2014-09-09,A,3,4,2,73,0,0,0,25,1,1,28,10,3,2,3,2,
2014-09-09,A,3,4,3,74,0,0,0,25,0,1,15,2,1,6,10,18,
2014-09-09,A,3,5,1,89,0,0,0,10,1,0,0,5,7,10,10,4,
2014-09-09,A,3,5,2,77,10,0,0,10,3,0,0,2,3,10,4,6,
2014-09-09,A,3,5,3,86,2,0,0,2,10,0,0,2,4,6,5,6,
2014-09-09,A,4,1,1,93,0,2,0,0,5,0,0,5,4,2,5,6,
2014-09-09,A,4,1,2,78,0,20,0,0,2,0,0,3,5,7,7,7,
2014-09-09,A,4,1,3,99,0,0,0,0,1,0,0,5,6,6,3,4,
2014-09-09,A,4,2,1,83,10,0,0,5,0,2,42,10,3,7,2,5,
2014-09-09,A,4,2,2,35,15,5,0,45,0,0,0,10,3,2,8,4,
2014-09-09,A,4,2,3,35,10,0,0,50,5,0,0,5,10,7,0,5,
2014-09-09,A,4,3,1,94,5,0,0,0,1,0,0,3,3,5,4,5,
2014-09-09,A,4,3,2,100,0,0,0,0,0,0,0,3,3,2,7,5,
2014-09-09,A,4,3,3,98,0,0,0,0,2,0,0,5,3,7,5,0,
2014-09-09,A,4,4,1,78,0,2,20,0,0,0,0,1,12,2,5,2,
2014-09-09,A,4,4,2,65,20,0,0,0,15,0,0,1,2,5,0,1,
2014-09-09,A,4,4,3,74,10,5,0,1,10,0,0,2,1,0,4,3,
2014-09-09,A,4,5,1,84,0,0,1,5,10,0,0,1,4,0,3,7,
2014-09-09,A,4,5,2,83,0,0,0,10,7,0,0,1,6,3,4,3,
2014-09-09,A,4,5,3,74,0,1,0,2,20,3,17,2,5,7,4,2,
2014-09-09,B,1,1,1,78,15,0,0,5,2,0,0,2,3,10,6,2,
2014-09-09,B,1,1,2,65,20,5,0,10,0,0,0,2,2,11,23,5,
2014-09-09,B,1,1,3,70,20,0,2,8,0,0,0,2,12,16.5,4,13,
2014-09-09,B,1,2,1,90,3,0,0,5,2,0,0,20,6,6.5,7,3,
2014-09-09,B,1,2,2,80,10,0,0,10,0,0,0,10,2.5,6,7,8,
2014-09-09,B,1,2,3,98,0,0,0,0,2,0,0,10,11,12.5,4,5,
2014-09-09,B,1,3,1,80,10,0,0,10,0,0,0,2,15.7,3.5,8.2,12.4,
2014-09-09,B,1,3,2,82,10,0,0,8,0,0,0,3,10.4,16.9,7.6,7,
2014-09-09,B,1,3,3,86,3,1,0,10,0,0,0,1,8.6,7.3,3.5,18.4,
2014-09-09,B,1,4,1,85,10,1,0,0,4,0,0,3,2.5,3,6,10,
2014-09-09,B,1,4,2,73,0,15,0,10,2,0,0,2,10,4,18,9,
2014-09-09,B,1,4,3,92,2,0,0,4,2,0,0,2,20,7,3,4,
2014-09-09,B,1,5,1,74,5,0,0,20,1,0,0,15,23,32,6,7,
2014-09-09,B,1,5,2,84,0,5,1,10,0,0,0,5,10,10,9,13,
2014-09-09,B,1,5,3,89,0,0,0,10,1,0,0,5,7,8,7,8,
2014-09-09,B,2,1,1,84,0,0,10,3,0,3,26.2,2,16,13.5,11.3,8.4,
2014-09-09,B,2,1,2,60,0,5,10,20,0,5,34.5,3,8.1,21.5,11.5,12,
2014-09-09,B,2,1,3,91,0,2,5,1,1,0,0,3,9.5,3.5,4,3.9,
2014-09-09,B,2,2,1,65,0,20,5,0,10,0,0,20,6,21,9,5,
2014-09-09,B,2,2,2,65,0,25,5,0,5,0,0,15,6,11,0,11,
2014-09-09,B,2,2,3,65,0,10,5,0,20,0,0,5,16,0,17,2,
2014-09-09,B,2,3,1,80,10,0,0,10,0,0,0,2,7,12,12,6,
2014-09-09,B,2,3,2,53,7,0,0,45,1,0,0,2,4,1,5,5,
2014-09-09,B,2,3,3,84,5,1,2,5,2,1,15,1,8,2,6,8,
2014-09-09,B,2,4,1,75,3,0,20,0,2,0,0,2,16,14,0,3,
2014-09-09,B,2,4,2,85,2,3,5,0,5,0,0,2,18,2,2,4,
2014-09-09,B,2,4,3,80,5,0,10,0,5,0,0,2,4,5,0,4,
2014-09-09,B,2,5,1,90,2,0,1,1,5,1,14,3,6,8,6,2,
2014-09-09,B,2,5,2,73,1,1,20,2,3,0,0,3,2,5,4,8,
2014-09-09,B,2,5,3,87,5,0,3,0,1,4,28,5,5,10,4,2,
2014-09-09,B,3,1,1,75,5,5,0,15,0,0,0,15,4,9,14,3,
2014-09-09,B,3,1,2,95,5,0,0,0,0,0,0,10,5,3,4,5,
2014-09-09,B,3,1,3,80,15,1,0,0,4,0,0,10,4,3,0,11,
2014-09-09,B,3,2,1,80,15,0,0,5,0,0,0,20,3,17,8,7,
2014-09-09,B,3,2,2,83,10,0,0,5,2,0,0,15,10,9,8,10,
2014-09-09,B,3,2,3,79,15,0,1,5,0,0,0,5,6,12,7,10,
2014-09-09,B,3,3,1,91,5,2,0,0,2,0,0,10,4,3,3,2,
2014-09-09,B,3,3,2,85,5,10,0,0,0,0,0,3,3,4,5,5,
2014-09-09,B,3,3,3,88,2,10,0,0,0,0,0,5,4,6,2,6,
2014-09-09,B,3,4,1,80,5,15,0,0,0,0,0,3,4,7,14,10,
2014-09-09,B,3,4,2,91,5,1,0,1,2,0,0,3,6,3,5,3,
2014-09-09,B,3,4,3,70,25,5,0,0,0,0,0,5,4,8,10,15,
2014-09-09,B,3,5,1,78,5,0,2,15,0,0,0,5,4,3,2,6,
2014-09-09,B,3,5,2,74,3,0,3,5,15,0,0,1,4,3,3,4,
2014-09-09,B,3,5,3,85,0,0,0,5,10,0,0,2,6,2,15,6,
2014-09-09,B,4,1,1,30,0,0,0,2,68,0,0,0,0,3,2,2,
2014-09-09,B,4,1,2,86,2,0,1,0,10,1,7,0,2,1,3,4,
2014-09-09,B,4,1,3,63,0,0,6,5,20,6,42,0,6,2,18,1,
2014-09-09,B,4,2,1,97,0,0,1,1,1,0,0,1,9,4,0,4,
2014-09-09,B,4,2,2,90,5,0,1,1,3,0,0,2,3,0,5,13,
2014-09-09,B,4,2,3,90,5,0,1,2,2,0,0,2,4,6,11,9,
2014-09-09,B,4,3,1,95,2,0,1,2,0,0,0,1,10,7,8,5,
2014-09-09,B,4,3,2,95,2,0,0,1,2,0,0,1,5,7,0,6,
2014-09-09,B,4,3,3,81,15,0,0,2,2,0,0,5,2,0,11,5,
2014-09-09,B,4,4,1,79,10,1,0,5,5,0,0,0,7,4,2,4,
2014-09-09,B,4,4,2,100,0,0,0,0,0,0,0,3,6,5,9,2,
2014-09-09,B,4,4,3,84,5,0,5,1,5,0,0,3,1,8,3,4,
2014-09-09,B,4,5,1,53,20,5,10,2,10,0,0,1,16,2,10,16,
2014-09-09,B,4,5,2,58,15,2,1,15,10,0,0,0,12,10,4,17,
2014-09-09,B,4,5,3,16,0,0,3,5,75,1,13,2,6,3,8,4,
2014-09-09,C,1,1,1,92,0,2,2,0,3,1,33,3,5,4,2,0,
2014-09-09,C,1,1,2,89,8,0,0,0,3,0,0,5,0,3,6,3,
2014-09-09,C,1,1,3,79,1,15,0,0,5,0,0,3,5,5,7,2,
2014-09-09,C,1,2,1,85,5,0,0,10,0,0,0,15,4,4,5,3,
2014-09-09,C,1,2,2,93,0,5,0,2,0,0,0,15,2,6,5,5,
2014-09-09,C,1,2,3,90,10,0,0,0,0,0,0,10,6,5,3,2,
2014-09-09,C,1,3,1,55,5,0,0,0,40,0,0,10,1,35,5,1,
2014-09-09,C,1,3,2,65,5,0,20,0,10,0,0,10,1,2,1,5,
2014-09-09,C,1,3,3,92,3,0,0,0,5,0,0,10,4,4,5,0,
2014-09-09,C,1,4,1,87,10,0,0,0,3,0,0,5,5,3,3,4,
2014-09-09,C,1,4,2,79,0,20,0,0,1,0,0,15,8,6,12,4,
2014-09-09,C,1,4,3,72,0,25,0,0,3,0,0,15,3,11,10,0,
2014-09-09,C,1,5,1,87,5,3,0,0,5,0,0,5,23,5,25,13,
2014-09-09,C,1,5,2,94,3,0,0,0,3,0,0,10,16,14,5,32,
2014-09-09,C,1,5,3,92,1,0,0,0,7,0,0,7,31,5,22,9,
2014-09-09,C,2,1,1,90,0,0,0,0,10,0,0,15,5,13,0,4,
2014-09-09,C,2,1,2,70,0,10,0,0,20,0,0,10,3,3,5,9,
2014-09-09,C,2,1,3,38,10,0,2,0,50,0,0,5,3,4,7,5,
2014-09-09,C,2,2,1,55,20,0,0,0,25,0,0,5,14,1,8,1,
2014-09-09,C,2,2,2,87,8,0,0,0,5,0,0,5,0,4,5,6,
2014-09-09,C,2,2,3,81,2,2,0,0,15,0,0,3,4,3,9,5,
2014-09-09,C,2,3,1,89,5,2,2,0,2,0,0,5,3,4,4,9,
