Date,Block,Plot,Leaves (in g),Wood (in g),Misc (in g),Fruits;seeds;flower (g),Days since last collec.,New palm frond (in m),Remarks
2014-04-10,A,4,56.36,19.44,0,2.71,14,0.7,All material was dried at 65 centigrades.
2014-04-10,B,1,57.07,6.33,0,0,14,0,All material was dried at 65 centigrades.
2014-04-10,B,2,42.08,15.24,0,1.35,14,2.1,All material was dried at 65 centigrades.
2014-04-10,B,3,55.85,10.92,0,2.97,14,0,All material was dried at 65 centigrades.
2014-04-10,B,4,32.38,7.42,0,1.6,14,0,All material was dried at 65 centigrades.
2014-04-10,C,1,52,8.75,0,0.83,14,0,All material was dried at 65 centigrades.
2014-04-10,C,2,25.37,7.07,0,0.44,14,0,All material was dried at 65 centigrades.
2014-04-10,C,3,46.01,11.14,0,2.76,14,0,All material was dried at 65 centigrades.
2014-04-10,C,4,34.07,8.3,0,3.78,14,1.1,All material was dried at 65 centigrades.
2014-04-24,A,1,56.7,6.68,0,17.23,14,2,All material was dried at 65 centigrades.
2014-04-24,A,2,19.23,17.86,0,20.52,14,0.5,All material was dried at 65 centigrades.
2014-04-24,A,3,30.13,5.29,0,1.63,14,1,All material was dried at 65 centigrades.
2014-04-24,A,4,96.66,4.65,0,2.92,14,0.7,All material was dried at 65 centigrades.
2014-04-24,B,1,28.2,5.05,0,0.44,14,0.5,All material was dried at 65 centigrades.
2014-04-24,B,2,21.82,16.24,0,4.38,14,0,All material was dried at 65 centigrades.
2014-04-24,B,3,53.66,29.07,0,3.16,14,0.5,All material was dried at 65 centigrades.
2014-04-24,B,4,11.62,6.42,0,0.92,14,0,All material was dried at 65 centigrades.
2014-04-24,C,1,65.8,8.24,0,1.52,14,1,All material was dried at 65 centigrades.
2014-04-24,C,2,19.43,4.92,0,0.5,14,0.75,All material was dried at 65 centigrades.
2014-04-24,C,3,31.24,3.51,0,1.97,14,0,All material was dried at 65 centigrades.
2014-04-24,C,4,18.7,20.57,0,16.88,14,1,All material was dried at 65 centigrades.
2014-05-08,A,1,157.32,6.57,0,13.41,14,0,All material was dried at 65 centigrades.
2014-05-08,A,2,48.58,7.3,0,1.72,14,0,All material was dried at 65 centigrades.
2014-05-08,A,3,69.94,3.18,0,5.63,14,2.2,All material was dried at 65 centigrades.
2014-05-08,A,4,67.67,2.88,0,2.27,14,1.6,All material was dried at 65 centigrades.
2014-05-08,B,1,81.99,17.27,0,4.35,14,0,All material was dried at 65 centigrades.
2014-05-08,B,2,73.95,12.84,0,6.23,14,0,All material was dried at 65 centigrades.
2014-05-08,B,3,133.29,9.53,0,8.46,14,1.1,All material was dried at 65 centigrades.
2014-05-08,B,4,41.82,2.75,0,1.46,14,0,All material was dried at 65 centigrades.
2014-05-08,C,1,161.45,4.95,2.42,1.52,14,0,All material was dried at 65 centigrades.
2014-05-08,C,2,97.28,24.79,0,0.42,14,0,All material was dried at 65 centigrades.
2014-05-08,C,3,53.14,7.48,0,3.31,14,1.3,All material was dried at 65 centigrades.
2014-05-08,C,4,93.65,27.33,0,2.22,14,0,All material was dried at 65 centigrades.
2014-05-22,A,1,43.18,1.18,0,8.58,14,1,All material was dried at 65 centigrades.
2014-05-22,A,2,33.72,18.34,1.09,1.07,14,0.5,All material was dried at 65 centigrades.
2014-05-22,A,3,37.21,7.49,0,3.71,14,0,All material was dried at 65 centigrades.
2014-05-22,A,4,33.37,6.55,0,2.36,14,0,All material was dried at 65 centigrades.
2014-05-22,B,1,86.24,23.56,0,0.27,14,1,All material was dried at 65 centigrades.
2014-05-22,B,2,99.11,20.58,0,0.64,14,1.5,All material was dried at 65 centigrades.
2014-05-22,B,3,99.84,14.78,0,6.75,14,1,All material was dried at 65 centigrades.
2014-05-22,B,4,59.75,4.5,0,0.67,14,0.5,All material was dried at 65 centigrades.
2014-05-22,C,1,235.6,1.76,8.05,1.65,14,1,All material was dried at 65 centigrades.
2014-05-22,C,2,132.54,15.68,0,0.79,14,0,All material was dried at 65 centigrades.
2014-05-22,C,3,95.52,7.39,0,3.33,14,0.5,All material was dried at 65 centigrades.
2014-05-22,C,4,107.37,38.55,0,0.77,14,0,All material was dried at 65 centigrades.
2014-06-05,A,1,28.54,5.21,1.51,8.25,15,1.5,All material was dried at 65 centigrades.
2014-06-05,A,2,33.99,6.72,2.97,0.69,15,0.5,All material was dried at 65 centigrades.
2014-06-05,A,3,33.5,2.9,0,0.45,15,0,All material was dried at 65 centigrades.
2014-06-05,A,4,26.45,3.9,0,2.97,15,1,All material was dried at 65 centigrades.
2014-06-05,B,1,71.09,8.08,0,4.1,15,1,All material was dried at 65 centigrades.
2014-06-05,B,2,85.33,12.11,4.46,0.93,15,0,All material was dried at 65 centigrades.
2014-06-05,B,3,79.08,5.09,0,3.94,15,1,All material was dried at 65 centigrades.
2014-06-05,B,4,62.79,11.37,0,0.74,15,1,All material was dried at 65 centigrades.
2014-06-05,C,1,108.44,13.72,0,15.4,15,1.5,All material was dried at 65 centigrades.
2014-06-05,C,2,87.78,12.66,0,0.35,15,0.75,All material was dried at 65 centigrades.
2014-06-05,C,3,103.33,5.3,0,2.43,15,0,All material was dried at 65 centigrades.
2014-06-05,C,4,144.73,23.54,0,2.19,15,0,All material was dried at 65 centigrades.
2014-06-19,A,1,44.67,1.47,0,11.18,15,1,All material was dried at 65 centigrades.
2014-06-19,A,2,29.58,5.12,0,4.98,15,1,All material was dried at 65 centigrades.
2014-06-19,A,3,37.36,17.73,0,3.77,15,0,All material was dried at 65 centigrades.
2014-06-19,A,4,35.76,3.79,0,7.46,15,5,All material was dried at 65 centigrades.
2014-06-19,B,1,34.92,4.76,0,9.31,15,0,All material was dried at 65 centigrades.
2014-06-19,B,2,58,13.04,0,4.71,15,0,All material was dried at 65 centigrades.
2014-06-19,B,3,56.89,9.83,0,8.99,15,0,All material was dried at 65 centigrades.
2014-06-19,B,4,50.25,8.34,0,0.18,15,1.5,All material was dried at 65 centigrades.
2014-06-19,C,1,24.03,6.52,0,11.52,15,1,All material was dried at 65 centigrades.
2014-06-19,C,2,53.33,12.68,0,4.41,15,0.75,All material was dried at 65 centigrades.
2014-06-19,C,3,64.05,6.62,0,3.76,15,1,All material was dried at 65 centigrades.
2014-06-19,C,4,68.51,19.42,0,2.15,15,0.5,All material was dried at 65 centigrades.
2014-07-03,A,1,56.12,7.08,0,12.11,14,0,All material was dried at 65 centigrades.
2014-07-03,A,2,60.8,3.92,0,5.86,14,0,All material was dried at 65 centigrades.
2014-07-03,A,3,70.81,12.87,0,3.19,14,0,All material was dried at 65 centigrades.
2014-07-03,A,4,49.1,3.4,0,12.09,14,0,All material was dried at 65 centigrades.
2014-07-03,B,1,67.19,17.27,0,5.12,14,0,All material was dried at 65 centigrades.
2014-07-03,B,2,86.8,9.67,0,3.22,14,0,All material was dried at 65 centigrades.
2014-07-03,B,3,85.65,10.88,0,12.27,14,2.1,All material was dried at 65 centigrades.
2014-07-03,B,4,54.95,4.91,0,1,14,1.1,All material was dried at 65 centigrades.
2014-07-03,C,1,91.27,17.44,0,7.81,14,0.9,All material was dried at 65 centigrades.
2014-07-03,C,2,38.82,10.27,0,0.14,14,0,All material was dried at 65 centigrades.
2014-07-03,C,3,57.83,8.36,0,3.82,14,0,All material was dried at 65 centigrades.
2014-07-03,C,4,33.6,11.94,0,6.44,14,1.3,All material was dried at 65 centigrades.
2014-07-17,A,1,37.98,19.1,0,30.2,14,1.25,All material was dried at 65 centigrades.
2014-07-17,A,2,46.26,4.49,0,2.29,14,1,All material was dried at 65 centigrades.
2014-07-17,A,3,47.55,6.56,0,4.25,14,0,All material was dried at 65 centigrades.
2014-07-17,A,4,73.06,31.67,0,13.22,14,1,All material was dried at 65 centigrades.
2014-07-17,B,1,94.55,8.22,0,7.12,14,2,All material was dried at 65 centigrades.
2014-07-17,B,2,95.82,10.26,6.6,0.84,14,0.75,All material was dried at 65 centigrades.
2014-07-17,B,3,80.74,20.44,0,23.43,14,1,All material was dried at 65 centigrades.
2014-07-17,B,4,44.92,8.9,0,1.24,14,0.5,All material was dried at 65 centigrades.
2014-07-17,C,1,39.47,6.3,0,11.93,14,0,All material was dried at 65 centigrades.
2014-07-17,C,2,28.28,3.33,0,2.86,14,1,All material was dried at 65 centigrades.
2014-07-17,C,3,99.08,18.67,0,6.54,14,1.25,All material was dried at 65 centigrades.
2014-07-17,C,4,23.28,11.94,0,0.7,14,0,All material was dried at 65 centigrades.
2014-07-31,A,1,34.7,9.37,0,7.51,14,1,All material was dried at 65 centigrades.
2014-07-31,A,2,35.83,26.83,0,0,14,2,All material was dried at 65 centigrades.
2014-07-31,A,3,31.58,11.76,0,4.07,14,0,All material was dried at 65 centigrades.
2014-07-31,A,4,40.79,24.87,0,17.87,14,0,All material was dried at 65 centigrades.
2014-07-31,B,1,46.5,17.76,0,7.32,14,0,All material was dried at 65 centigrades.
2014-07-31,B,2,44.3,12.59,0,4.58,14,0,All material was dried at 65 centigrades.
2014-07-31,B,3,62.32,30.43,0,7.96,14,0,All material was dried at 65 centigrades.
2014-07-31,B,4,18.01,11.12,0,0,14,1,All material was dried at 65 centigrades.
2014-07-31,C,1,45.69,3.93,0,32.54,14,1.1,All material was dried at 65 centigrades.
2014-07-31,C,2,41.26,16.24,0,0.52,14,0,All material was dried at 65 centigrades.
2014-07-31,C,3,34.83,5.45,0,14.23,14,0,All material was dried at 65 centigrades.
2014-07-31,C,4,28.98,8.12,0,12.29,14,2.3,All material was dried at 65 centigrades.
2014-08-14,A,1,39.93,21.87,0,23.43,14,2,All material was dried at 65 centigrades.
2014-08-14,A,2,36.65,15.38,0,8.35,14,1.5,All material was dried at 65 centigrades.
2014-08-14,A,3,49.82,13.89,0,14.38,14,2,All material was dried at 65 centigrades.
2014-08-14,A,4,34.43,18.29,0,21.97,14,5,All material was dried at 65 centigrades.
2014-08-14,B,1,55.98,43.07,0,31.35,14,2.5,All material was dried at 65 centigrades.
2014-08-14,B,2,80.66,33.38,0,26.39,14,1,All material was dried at 65 centigrades.
2014-08-14,B,3,63.11,43.06,0,48.67,14,1,All material was dried at 65 centigrades.
2014-08-14,B,4,28.75,11,2.55,0,14,1.5,All material was dried at 65 centigrades.
2014-08-14,C,1,46.76,82.46,0,54.98,14,1,All material was dried at 65 centigrades.
2014-08-14,C,2,68.27,34.87,0,27.09,14,2,All material was dried at 65 centigrades.
2014-08-14,C,3,76.31,44.3,0,12.11,14,0,All material was dried at 65 centigrades.
2014-08-14,C,4,71.57,60.8,0,21.3,14,1.5,All material was dried at 65 centigrades.
2014-08-28,A,1,34.83,10.97,0,21.2,14,2,All material was dried at 65 centigrades.
2014-08-28,A,2,32.07,4.24,0,6.24,14,2,All material was dried at 65 centigrades.
2014-08-28,A,3,27.61,9.64,0,17.81,14,1,All material was dried at 65 centigrades.
2014-08-28,A,4,19.54,10.11,0,32.12,14,1.5,All material was dried at 65 centigrades.
2014-08-28,B,1,49.81,15.45,0,24.65,14,5,All material was dried at 65 centigrades.
2014-08-28,B,2,39.04,15.76,0,28,14,2,All material was dried at 65 centigrades.
2014-08-28,B,3,32.26,11.3,0,24.54,14,1,All material was dried at 65 centigrades.
2014-08-28,B,4,24.6,3.33,0,11.32,14,0.75,All material was dried at 65 centigrades.
2014-08-28,C,1,27.78,22.56,0,20.95,14,2,All material was dried at 65 centigrades.
2014-08-28,C,2,43.98,23.35,0,14.69,14,1.5,All material was dried at 65 centigrades.
2014-08-28,C,3,34.88,14.57,0,7.33,14,1,All material was dried at 65 centigrades.
2014-08-28,C,4,46.06,25.36,0,11.3,14,1.5,All material was dried at 65 centigrades.
2014-09-11,A,1,63.15,5.5,0,10.85,14,1.5,All material was dried at 65 centigrades.
2014-09-11,A,2,61.35,8.27,0,5.65,14,0,All material was dried at 65 centigrades.
2014-09-11,A,3,76.76,10.84,0,14.48,14,0,All material was dried at 65 centigrades.
2014-09-11,A,4,37.49,5.92,0,18.84,14,0,All material was dried at 65 centigrades.
2014-09-11,B,1,31.04,8.73,0,10.38,14,0,All material was dried at 65 centigrades.
2014-09-11,B,2,58.44,15.16,0,13.29,14,0,All material was dried at 65 centigrades.
2014-09-11,B,3,39.88,13.65,0,7.43,14,0,All material was dried at 65 centigrades.
2014-09-11,B,4,38.23,12.34,0,4.98,14,0,All material was dried at 65 centigrades.
2014-09-11,C,1,35.28,3.72,0,7.05,14,0,All material was dried at 65 centigrades.
2014-09-11,C,2,49.18,10.79,0,4.23,14,1,All material was dried at 65 centigrades.
2014-09-11,C,3,62,17.16,0,1.07,14,0,All material was dried at 65 centigrades.
2014-09-11,C,4,61.94,12.33,0,11.6,14,0,All material was dried at 65 centigrades.
2014-09-25,A,1,30.25,7.13,0,13.52,14,0,All material was dried at 65 centigrades.
2014-09-25,A,2,60.39,15.21,0,1.05,14,0,All material was dried at 65 centigrades.
2014-09-25,A,3,63.53,19.99,0,10.69,14,0,All material was dried at 65 centigrades.
2014-09-25,A,4,38.26,4.74,0,9.29,14,0,All material was dried at 65 centigrades.
2014-09-25,B,1,13.26,6.21,0,0.53,14,0,All material was dried at 65 centigrades.
2014-09-25,B,2,34.5,9.93,0,6.76,14,0,All material was dried at 65 centigrades.
2014-09-25,B,3,32.92,3.29,0,9.48,14,0,All material was dried at 65 centigrades.
2014-09-25,B,4,37.93,3.72,0,3.65,14,0,All material was dried at 65 centigrades.
2014-09-25,C,1,24.84,4.44,0,6.01,14,0,All material was dried at 65 centigrades.
2014-09-25,C,2,30.83,5.06,0,4.34,14,0,All material was dried at 65 centigrades.
2014-09-25,C,3,48.96,9.16,0,6.92,14,0,All material was dried at 65 centigrades.
2014-09-25,C,4,26.77,8.11,0,8.16,14,0,All material was dried at 65 centigrades.
2014-10-09,A,1,28.53,1.73,0,14.29,14,0,All material was dried at 65 centigrades.
2014-10-09,A,2,31.97,6.19,0,4.26,14,0,All material was dried at 65 centigrades.
2014-10-09,A,3,34.35,6.45,0,14.12,14,0,All material was dried at 65 centigrades.
2014-10-09,A,4,35.42,4.83,0,6.52,14,0,All material was dried at 65 centigrades.
2014-10-09,B,1,22.53,2.52,0,3.43,14,0,All material was dried at 65 centigrades.
2014-10-09,B,2,56.03,6.87,0,7.01,14,0,All material was dried at 65 centigrades.
2014-10-09,B,3,20.26,3.69,0,6.64,14,0,All material was dried at 65 centigrades.
2014-10-09,B,4,24.61,4.7,0,5.95,14,0,All material was dried at 65 centigrades.
2014-10-09,C,1,27.68,7.73,0,4.1,14,0,All material was dried at 65 centigrades.
2014-10-09,C,2,29.84,4.67,0,2.91,14,0,All material was dried at 65 centigrades.
2014-10-09,C,3,42.09,4.19,0,3.78,14,0,All material was dried at 65 centigrades.
2014-10-09,C,4,41.75,7.25,0,14.04,14,0,All material was dried at 65 centigrades.
2014-10-23,A,1,60.74,4.32,0,9.57,14,0,All material was dried at 65 centigrades.
2014-10-23,A,2,34.36,5.48,0,4.38,14,0,All material was dried at 65 centigrades.
2014-10-23,A,3,35.74,3.26,0,8.91,14,0,All material was dried at 65 centigrades.
2014-10-23,A,4,39.29,8.01,0,14.81,14,0,All material was dried at 65 centigrades.
2014-10-23,B,1,31.74,8.06,0,7.56,14,0,All material was dried at 65 centigrades.
2014-10-23,B,2,70.73,20.23,0,1.51,14,0,All material was dried at 65 centigrades.
2014-10-23,B,3,32.17,27.02,0,5.69,14,0,All material was dried at 65 centigrades.
2014-10-23,B,4,21.37,5.66,0,1.45,14,0,All material was dried at 65 centigrades.
2014-10-23,C,1,29.47,1.52,0,0.69,14,0,All material was dried at 65 centigrades.
2014-10-23,C,2,50.53,7.6,0,5.73,14,0,All material was dried at 65 centigrades.
2014-10-23,C,3,48.54,9.24,0,7.44,14,0,All material was dried at 65 centigrades.
2014-10-23,C,4,50.54,18,0,12.44,14,0,All material was dried at 65 centigrades.
2014-11-06,A,1,71.37,26.25,0,24.57,14,1,All material was dried at 65 centigrades.
2014-11-06,A,2,40.71,9.19,0,2.41,14,0,All material was dried at 65 centigrades.
2014-11-06,A,3,68.55,18.42,0,16.5,14,0,All material was dried at 65 centigrades.
2014-11-06,A,4,60.52,35.9,0,28.41,14,0,All material was dried at 65 centigrades.
2014-11-06,B,1,69.39,14.95,0,15.51,14,0,All material was dried at 65 centigrades.
2014-11-06,B,2,87.87,25.01,0,0.73,14,0,All material was dried at 65 centigrades.
2014-11-06,B,3,43.69,59.08,0,10.32,14,0,All material was dried at 65 centigrades.
2014-11-06,B,4,33.09,17.45,0,2.38,14,0,All material was dried at 65 centigrades.
2014-11-06,C,1,44.75,52.3,0,3.33,14,0,All material was dried at 65 centigrades.
2014-11-06,C,2,93.66,29.04,0,10.16,14,1,All material was dried at 65 centigrades.
2014-11-06,C,3,82.29,52.52,0,14.14,14,0,All material was dried at 65 centigrades.
2014-11-06,C,4,74.74,26.03,0,14.43,14,2,All material was dried at 65 centigrades.
2014-11-18,A,1,32.77,6.06,0,26.66,12,2.5,All material was dried at 65 centigrades.
2014-11-18,A,2,34.47,6.54,0,3.85,12,1.5,All material was dried at 65 centigrades.
2014-11-18,A,3,40.9,3.89,0,6.04,12,2,All material was dried at 65 centigrades.
2014-11-18,A,4,24.88,5.36,0,27.26,12,1,All material was dried at 65 centigrades.
2014-11-18,B,1,43.95,4.2,0,7.6,12,0.5,All material was dried at 65 centigrades.
2014-11-18,B,2,29,9.07,0,0,12,0,All material was dried at 65 centigrades.
2014-11-18,B,3,30.8,6.73,0,11.3,12,1,All material was dried at 65 centigrades.
2014-11-18,B,4,17.33,6.28,0,0.57,12,1.5,All material was dried at 65 centigrades.
2014-11-18,C,1,31.46,5.44,0,0.53,12,1,All material was dried at 65 centigrades.
2014-11-18,C,2,32.4,7.55,0,10.37,12,0.75,All material was dried at 65 centigrades.
2014-11-18,C,3,73.88,13.29,0,12.26,12,1,All material was dried at 65 centigrades.
2014-11-18,C,4,45.53,8.43,0,12.77,12,1.75,All material was dried at 65 centigrades.
2014-12-04,A,1,20.26,11.81,0,19.77,15,1,All material was dried at 65 centigrades.
2014-12-04,A,2,22.75,14.38,0,1.69,15,0.5,All material was dried at 65 centigrades.
2014-12-04,A,3,43.94,9.39,0,2.61,15,0,All material was dried at 65 centigrades.
2014-12-04,A,4,21.02,3.13,0,13.72,15,0,All material was dried at 65 centigrades.
2014-12-04,B,1,32.72,25.88,0,5.88,15,0.5,All material was dried at 65 centigrades.
2014-12-04,B,2,9.04,2.57,0,0,15,0,All material was dried at 65 centigrades.
2014-12-04,B,3,31.26,10.39,0,5.12,15,1,All material was dried at 65 centigrades.
2014-12-04,B,4,18.76,1.17,0,1.97,15,1,All material was dried at 65 centigrades.
2014-12-04,C,1,30.17,9.31,0,3.74,15,0,All material was dried at 65 centigrades.
2014-12-04,C,2,31.19,10.4,0,2.46,15,0,All material was dried at 65 centigrades.
2014-12-04,C,3,40.14,8.36,0,14.82,15,1,All material was dried at 65 centigrades.
2014-12-04,C,4,40.66,21.37,0,6.08,15,0.75,All material was dried at 65 centigrades.
2014-12-18,A,1,20.87,31.99,0,35.75,14,0,All material was dried at 65 centigrades.
2014-12-18,A,2,20.95,7.33,0,1.51,14,0,All material was dried at 65 centigrades.
2014-12-18,A,3,0,0,0,0,14,0,All material was dried at 65 centigrades. TRIMMED
2014-12-18,A,4,16.43,6.4,0,21.05,14,0,All material was dried at 65 centigrades.
2014-12-18,B,1,22.57,14.36,0,9.48,14,0,All material was dried at 65 centigrades.
2014-12-18,B,2,9.88,6.78,0,0,14,0,All material was dried at 65 centigrades. TRIMMED
2014-12-18,B,3,22.45,4.47,0,7.8,14,0,All material was dried at 65 centigrades.
2014-12-18,B,4,12.28,0.89,0,3.9,14,0,All material was dried at 65 centigrades.
2014-12-18,C,1,24.9,3.87,0,6.17,14,0,All material was dried at 65 centigrades.
2014-12-18,C,2,3.14,5.14,0,0,14,0,All material was dried at 65 centigrades. TRIMMED
2014-12-18,C,3,24.7,4.79,0,6.59,14,0,All material was dried at 65 centigrades.
2014-12-18,C,4,28.09,10.28,0,7.16,14,0,All material was dried at 65 centigrades.
2014-12-31,A,1,19.31,6.12,0,14.59,14,0,All material was dried at 65 centigrades.
2014-12-31,A,2,12.5,2.63,0,2.32,14,0,All material was dried at 65 centigrades.
2014-12-31,A,3,27.69,0.7,0,0,14,0,All material was dried at 65 centigrades. TRIMMED
2014-12-31,A,4,21.03,8.63,0,11.94,14,0,All material was dried at 65 centigrades.
2014-12-31,B,1,21.84,3.04,0,1.69,14,0,All material was dried at 65 centigrades.
2014-12-31,B,2,2.52,0.46,0,0,14,0,All material was dried at 65 centigrades. TRIMMED
2014-12-31,B,3,8.57,6.98,0,4.32,14,0,All material was dried at 65 centigrades.
2014-12-31,B,4,13.98,1.54,0,2.45,14,0,All material was dried at 65 centigrades.
2014-12-31,C,1,29.43,2.35,0,2.34,14,0,All material was dried at 65 centigrades.
2014-12-31,C,2,1.72,0,0,0,14,0,All material was dried at 65 centigrades. TRIMMED
2014-12-31,C,3,20.93,3.29,0,2.98,14,0,All material was dried at 65 centigrades.
2014-12-31,C,4,23.54,4.44,0,2.45,14,0,All material was dried at 65 centigrades.
