DATACODE,CARDTYPE,STUDYID,STAND,PLOT,YEAR,SPECIES,DECAY,POSITION,WVOL,BVOL,TVOL,WMASS,BMASS,TMASS,PCOVER,SURFAREA,N,P,K,CA,MG,MN,NA,S
TD012,4,OHJA,RS26,   5,1977,PSME,2,S,18.00847,3.73826,21.74673,6.14088,1.63736,7.77825,0.04129,420.94954,7.77825,0.30336,1.15118,9.33391,0.63781,0.47448,0.23335,
TD012,4,OHJA,RS26,   5,1977,PSME,3,L,11.49757,1.51463,13.01219,3.18484,0.66341,3.84824,1.13568,383.04694,3.84824,0.15778,0.54259,4.23305,0.47334,0.60802,0.15007,
TD012,4,OHJA,RS26,   5,1977,PSME,3,S,8.03193,1.05807,9.08999,2.22484,0.46345,2.68828,0.02485,338.14414,2.68828,0.11022,0.37906,2.95712,0.33065,0.42474,0.10485,
TD012,4,OHJA,RS26,   5,1977,PSME,4,L,348.35115,14.36351,362.71465,47.72410,6.29122,54.01529,10.08832,2852.54707,129.63674,5.99569,9.23662,91.82604,13.61187,2.80879,2.70076,
TD012,4,OHJA,RS26,   5,1977,PSME,4,S,65.44797,2.69861,68.14659,8.96637,1.18198,10.14837,0.29081,476.21406,24.35606,1.12646,1.73537,17.25221,2.55738,0.52772,0.50743,
TD012,4,OHJA,RS26,   5,1977,PSME,5,B,83.27169,0.00000,83.27169,12.32422,0.00000,12.32422,2.55587,134.66123,55.05223,3.29057,3.82051,36.97263,8.08468,0.69015,2.37858,
TD012,4,OHJA,RS26,   5,1977,PSME,5,L,84.76984,0.85410,85.62393,12.54593,0.37408,12.92003,3.46848,928.37313,57.71378,3.44964,4.00519,38.76011,8.47554,0.72352,2.49356,
TD012,4,OHJA,RS26,   5,1977,TSHE,1,S,2.95088,0.25103,3.20191,1.10363,0.10418,1.20781,0.00608,103.31972,1.18365,0.33094,1.36482,1.76340,0.16909,,0.04831,
TD012,4,OHJA,RS26,   9,1977,PSME,3,L,79.81737,10.51465,90.33201,22.10941,4.60542,26.71482,2.99984,994.68581,26.71482,1.09531,3.76677,29.38630,3.28593,4.22095,1.04187,
TD012,4,OHJA,RS26,   9,1977,PSME,3,S,2.59326,0.34162,2.93488,0.71834,0.14963,0.86796,0.01046,67.99502,0.86796,0.03558,0.12238,0.95475,0.10676,0.13714,0.03385,
TD012,4,OHJA,RS26,   9,1977,PSME,4,L,101.27162,4.17573,105.44734,13.87422,1.82895,15.70317,3.64744,1028.78044,37.68763,1.74305,2.68524,26.69540,3.95721,0.81657,0.78517,
TD012,4,OHJA,RS26,   9,1977,PSME,4,S,19.25196,0.79381,20.04577,2.63752,0.34769,2.98520,0.05422,315.45421,7.16450,0.33136,0.51047,5.07486,0.75227,0.15523,0.14925,
TD012,4,OHJA,RS26,   9,1977,PSME,5,B,11.24062,0.00000,11.24062,1.66361,0.00000,1.66361,0.55542,42.47433,7.43135,0.44419,0.51572,4.99083,1.09134,0.09316,0.32108,
TD012,4,OHJA,RS26,   9,1977,PSME,5,L,195.33695,1.96811,197.30507,28.90985,0.86203,29.77192,7.97344,2112.16970,132.99109,7.94910,9.22929,89.31571,19.53039,1.66721,5.74596,
TD012,4,OHJA,RS26,   9,1977,TSHE,1,S,1.94947,0.16584,2.11531,0.72910,0.06882,0.79792,0.00283,72.51760,0.78197,0.21863,0.90166,1.16497,0.11171,,0.03192,
TD012,4,OHJA,RS26,  16,1977,ABAM,2,S,1.13156,0.34572,1.47728,0.37681,0.20398,0.58079,0.00322,60.15967,0.69346,0.04646,0.77651,1.55070,0.23464,0.06447,,
TD012,4,OHJA,RS26,  16,1977,PSME,1,S,16.55214,3.88260,20.43474,7.44846,1.70058,9.14904,0.01199,381.42037,8.23414,0.36596,1.41810,12.80865,0.64043,0.50320,0.21958,
TD012,4,OHJA,RS26,  16,1977,PSME,2,L,11.77158,2.44359,14.21516,4.01411,1.07029,5.08440,0.79872,279.95786,5.08440,0.19829,0.75249,6.10127,0.41692,0.31015,0.15254,
TD012,4,OHJA,RS26,  16,1977,PSME,2,S,37.19286,7.72062,44.91350,12.68278,3.38164,16.06441,0.05962,834.36129,16.06441,0.62652,2.37753,19.27728,1.31729,0.97993,0.48193,
TD012,4,OHJA,RS26,  16,1977,PSME,3,L,23.53480,3.10033,26.63514,6.51914,1.35793,7.87708,1.84616,613.72134,7.87708,0.32296,1.11066,8.66481,0.96888,1.24458,0.30720,
TD012,4,OHJA,RS26,  16,1977,PSME,3,S,59.98431,7.90196,67.88623,16.61564,3.46106,20.07670,0.28303,1336.69789,20.07670,0.82314,2.83081,22.08436,2.46942,3.17211,0.78297,
TD012,4,OHJA,RS26,  16,1977,PSME,4,L,115.53852,4.76398,120.30248,15.82877,2.08664,17.91539,4.73696,1417.31865,42.99697,1.98862,3.06353,30.45617,4.51468,0.93160,0.89578,
TD012,4,OHJA,RS26,  16,1977,PSME,4,S,8.38177,0.34559,8.72735,1.14830,0.15138,1.29968,0.09670,172.53241,3.11921,0.14427,0.22225,2.20944,0.32753,0.06759,0.06499,
TD012,4,OHJA,RS26,  16,1977,PSME,5,B,86.87760,0.00000,86.87760,12.85790,0.00000,12.85790,2.65905,178.69380,57.43618,3.43305,3.98594,38.57366,8.43477,0.72004,2.48158,
TD012,4,OHJA,RS26,  16,1977,PSME,5,L,64.03476,0.64519,64.67995,9.47715,0.28258,9.75974,2.69632,720.49569,43.59675,2.60584,3.02551,29.27921,6.40238,0.54655,1.88364,
TD012,4,OHJA,RS27,   2,1978,PSME,1,L,3.60272,0.84508,4.44781,1.62123,0.37015,1.99137,0.15300,48.73853,1.79224,0.07965,0.30866,2.78792,0.13940,0.10953,0.04779,
TD012,4,OHJA,RS27,   2,1978,PSME,2,L,6.01479,1.24857,7.26336,2.05104,0.54687,2.59792,0.13600,42.72566,2.59792,0.10132,0.38449,3.11750,0.21303,0.15847,0.07794,
TD012,4,OHJA,RS27,   2,1978,PSME,3,L,363.26752,47.85461,411.12213,100.62511,20.96032,121.58543,6.12888,1949.70053,121.58543,4.98500,17.14354,133.74396,14.95501,19.21050,4.74183,
TD012,4,OHJA,RS27,   2,1978,PSME,4,L,17.47513,0.72055,18.19568,2.39409,0.31560,2.70969,0.62963,199.59464,6.50326,0.30078,0.46336,4.60648,0.68284,0.14090,0.13548,
TD012,4,OHJA,RS27,   2,1978,PSME,4,S,112.20921,4.62670,116.83591,15.37266,2.02649,17.39916,0.52899,341.50380,41.75798,1.93131,2.97525,29.57857,4.38458,0.90476,0.86996,
TD012,4,OHJA,RS27,   2,1978,PSME,5,L,5.90354,0.05948,5.96302,0.87372,0.02605,0.89978,0.28600,90.92306,4.01930,0.24024,0.27893,2.69933,0.59025,0.05039,0.17366,
TD012,4,OHJA,RS27,   2,1978,THPL,5,L,10.54476,0.00000,10.54476,1.50790,0.00000,1.50790,0.19600,127.40640,6.73579,0.40261,0.46745,4.52370,0.98918,0.08444,0.29102,
TD012,4,OHJA,RS27,   2,1978,TSHE,3,L,14.87309,0.99960,15.87269,4.75939,0.41483,5.17422,0.31900,104.80390,5.84687,1.60401,2.17317,7.03694,0.98310,,0.36220,
TD012,4,OHJA,RS27,   2,1978,UNKN,4,L,23.44881,0.96686,24.41567,3.21248,0.42348,3.63598,1.05588,327.05996,8.72634,0.40359,0.62175,6.18116,0.91626,0.18907,0.18179,
TD012,4,OHJA,RS27,   2,1978,UNKN,5,L,57.93740,0.58375,58.52114,8.57474,0.25569,8.83042,3.09000,814.94455,39.44547,2.35773,2.73742,26.49124,5.79275,0.49451,1.70427,
TD012,4,OHJA,RS27,   7,1978,PSME,3,S,23.36311,3.07771,26.44082,6.47158,1.34804,7.81962,0.06158,208.55489,7.81962,0.32060,1.10257,8.60158,0.96181,1.23550,0.30497,
TD012,4,OHJA,RS27,   7,1978,PSME,4,L,8.51223,0.35098,8.86322,1.16618,0.15373,1.31991,0.18000,52.76800,3.16778,0.14651,0.22570,2.24384,0.33262,0.06864,0.06600,
TD012,4,OHJA,RS27,   7,1978,PSME,4,S,4.77938,0.19707,4.97645,0.65478,0.08632,0.74109,0.12566,25.00739,1.77862,0.08226,0.12673,1.25985,0.18675,0.03854,0.03705,
TD012,4,OHJA,RS27,   7,1978,PSME,5,L,56.96679,0.57397,57.54075,8.43108,0.25139,8.68249,1.68788,520.38759,38.78465,2.31822,2.69157,26.04745,5.69570,0.48622,1.67572,
TD012,4,OHJA,RS27,   7,1978,TABR,3,L,2.01936,0.26602,2.28538,0.55936,0.11652,0.67588,0.15725,49.41958,0.67588,0.02771,0.09530,0.74347,0.08313,0.10679,0.02636,
TD012,4,OHJA,RS27,   7,1978,THPL,3,L,4.05077,0.03670,4.08747,1.00459,0.01222,1.01681,0.26000,81.78345,1.72858,0.07931,0.18099,1.62690,0.13625,0.05084,0.03152,
TD012,4,OHJA,RS27,   7,1978,THPL,5,L,0.63843,0.00000,0.63843,0.09130,0.00000,0.09130,0.04025,11.84897,0.40782,0.02438,0.02830,0.27389,0.05989,0.00511,0.01762,
TD012,4,OHJA,RS27,   7,1978,UNKN,3,L,37.78709,4.97784,42.76493,10.46702,2.18029,12.64732,0.49500,155.50884,12.64732,0.51854,1.78327,13.91205,1.55562,1.99828,0.49325,
TD012,4,OHJA,RS27,   7,1978,UNKN,4,L,37.50934,1.54662,39.05595,5.13878,0.67741,5.81620,0.83600,297.49781,13.95888,0.64560,0.99457,9.88754,1.46569,0.30244,0.29081,
TD012,4,OHJA,RS27,   7,1978,UNKN,5,L,113.98768,1.14848,115.13616,16.87016,0.50304,17.37321,5.04450,1520.83543,77.60614,4.63866,5.38569,52.11964,11.39683,0.97291,3.35302,
TD012,4,OHJA,RS27,  12,1978,PSME,4,L,17.33674,0.71484,18.05158,2.37513,0.31310,2.68823,0.60450,187.52197,6.45176,0.29839,0.45969,4.57000,0.67743,0.13979,0.13441,
TD012,4,OHJA,RS27,  12,1978,PSME,5,L,69.87432,0.70402,70.57833,10.34140,0.30836,10.64976,2.60913,728.07992,47.57247,2.84349,3.30142,31.94928,6.98624,0.59639,2.05541,
TD012,4,OHJA,RS27,  12,1978,THPL,2,L,75.55398,4.25131,79.80529,19.56848,1.41569,20.98417,1.27563,409.50635,29.37783,1.07019,6.56804,35.67308,3.08467,0.50362,0.50362,
TD012,4,OHJA,RS27,  12,1978,THPL,3,L,69.92202,0.63357,70.55559,17.34066,0.21098,17.55164,2.83188,931.40586,29.83779,1.36903,3.12419,28.08262,2.35192,0.87758,0.54410,
TD012,4,OHJA,RS27,  12,1978,THPL,4,L,5.24744,0.00000,5.24744,0.80811,0.00000,0.80811,0.34688,115.50461,1.69702,0.08647,0.22869,2.50513,0.26102,0.06465,0.03394,
TD012,4,OHJA,RS27,  12,1978,TSHE,4,L,9.99339,0.08043,10.07382,1.96870,0.03338,2.00207,0.51363,187.22826,5.28548,0.54056,0.84087,2.66276,0.70073,,0.26027,
TD012,4,OHJA,RS27,  12,1978,TSHE,4,S,3.80441,0.03062,3.83503,0.74947,0.01271,0.76218,0.07793,24.54448,2.01215,0.20579,0.32011,1.01369,0.26676,,0.09908,
TD012,4,OHJA,RS27,  12,1978,UNKN,5,L,104.21023,1.04996,105.26020,15.42312,0.45988,15.88299,3.95288,1182.89964,70.94937,4.24077,4.92374,47.64899,10.41924,0.88944,3.06542,
TD012,4,OHJA,RS27,  15,1978,PSME,5,L,172.01231,1.73311,173.74542,25.45783,0.75910,26.21693,4.48425,1251.81904,117.11100,6.99992,8.12724,78.65077,17.19830,1.46815,5.05986,
TD012,4,OHJA,RS27,  15,1978,THPL,1,L,132.26149,8.30763,140.56913,42.05915,2.76644,44.82560,3.88875,1274.03697,49.30816,2.15162,12.50634,71.72096,4.16878,1.38959,1.38959,
TD012,4,OHJA,RS27,  15,1978,THPL,4,L,93.18485,0.00000,93.18485,14.35047,0.00000,14.35047,3.30875,935.52840,30.13598,1.53550,4.06118,44.48645,4.63520,1.14804,0.60272,
TD012,4,OHJA,RS27,  15,1978,TSHE,3,L,18.48233,1.24217,19.72450,5.91435,0.51550,6.42985,0.69125,208.75308,7.26573,1.99325,2.70054,8.74459,1.22167,,0.45009,
TD012,4,OHJA,RS27,  15,1978,TSHE,3,S,20.26525,1.36200,21.62725,6.48488,0.56523,7.05011,0.03464,284.18176,7.96662,2.18553,2.96105,9.58815,1.33952,,0.49351,
TD012,4,OHJA,RS27,  15,1978,TSHE,4,L,110.19957,0.88692,111.08649,21.70932,0.36807,22.07739,2.19138,590.08396,58.28430,5.96089,9.27251,29.36292,7.72708,,2.87006,
TD012,4,OHJA,RS27,  15,1978,TSHE,5,L,5.21059,0.00000,5.21059,1.01607,0.00000,1.01607,0.24250,77.88268,2.68241,0.27434,0.42675,1.35136,0.35562,,0.13209,
TD012,4,OHJA,RS27,  15,1978,UNKN,1,L,0.66337,0.15561,0.81897,0.29852,0.06816,0.36667,0.10213,35.50091,0.33000,0.01467,0.05683,0.51334,0.02567,0.02017,0.00880,
TD012,4,OHJA,RS27,  15,1978,UNKN,4,L,215.92225,8.90308,224.82533,29.58134,3.89954,33.48091,5.32250,1477.78571,80.35416,3.71638,5.72524,56.91752,8.43718,1.74102,1.67404,
TD012,4,OHJA,RS27,  15,1978,UNKN,5,L,92.81810,0.93518,93.75330,13.73709,0.40961,14.14669,4.62550,1274.02694,63.19328,3.77717,4.38547,42.44007,9.28023,0.79224,2.73032,
TD012,4,OHJA,RS27,  20,1978,PSME,3,S,55.59097,7.32321,62.91418,15.39870,3.20757,18.60627,0.11946,350.92892,18.60627,0.76286,2.62348,20.46689,2.28857,2.93979,0.72564,
TD012,4,OHJA,RS27,  20,1978,PSME,4,L,277.31514,11.43448,288.74962,37.99218,5.00831,43.00048,4.96163,1143.53827,103.20115,4.77305,7.35308,73.10082,10.83612,2.23603,2.15002,
TD012,4,OHJA,RS27,  20,1978,PSME,4,S,17.84496,0.73580,18.58076,2.44476,0.32228,2.76704,0.15904,83.69967,6.64089,0.30714,0.47316,4.70397,0.69729,0.14389,0.13835,
TD012,4,OHJA,RS27,  20,1978,PSME,5,L,15.63292,0.15751,15.79043,2.31367,0.06899,2.38266,0.50000,140.86461,10.64335,0.63617,0.73863,7.14798,1.56303,0.13343,0.45985,
TD012,4,OHJA,RS27,  20,1978,THPL,1,L,10.65518,0.66928,11.32446,3.38835,0.22287,3.61122,0.13875,46.20184,3.97234,0.17334,1.00753,5.77795,0.33584,0.11195,0.11195,
TD012,4,OHJA,RS27,  20,1978,THPL,2,L,10.31874,0.58062,10.89936,2.67255,0.19335,2.86590,0.37100,97.91619,4.01226,0.14616,0.89703,4.87203,0.42129,0.06878,0.06878,
TD012,4,OHJA,RS27,  20,1978,THPL,3,L,127.19311,1.15250,128.34562,31.54389,0.38378,31.92768,3.53250,1030.46435,54.27705,2.49036,5.68313,51.08429,4.27831,1.59638,0.98976,
TD012,4,OHJA,RS27,  20,1978,THPL,3,S,12.84627,0.11640,12.96267,3.18587,0.03876,3.22464,0.03142,150.91120,5.48188,0.25152,0.57399,5.15942,0.43210,0.16123,0.09996,
TD012,4,OHJA,RS27,  20,1978,UNKN,2,L,0.50812,0.10548,0.61359,0.17327,0.04620,0.21947,0.05000,13.88401,0.21947,0.00856,0.03248,0.26336,0.01800,0.01339,0.00658,
TD012,4,OHJA,RS27,  20,1978,UNKN,4,L,12.07185,0.49776,12.56961,1.65384,0.21802,1.87186,0.41925,130.66800,4.49247,0.20778,0.32009,3.18216,0.47171,0.09734,0.09359,
TD012,4,OHJA,RS27,  20,1978,UNKN,5,L,227.73831,2.29457,230.03289,33.70527,1.00503,34.71030,3.46863,1873.18382,155.05088,9.26765,10.76019,104.13090,22.76995,1.94378,6.69908,
TD012,4,OHJA,RS27,  23,1978,PSME,3,L,32.27702,4.25197,36.52900,8.94074,1.86236,10.80310,1.01150,320.22802,10.80310,0.44293,1.52324,11.88341,1.32878,1.70689,0.42132,
TD012,4,OHJA,RS27,  23,1978,PSME,4,L,250.21080,10.31690,260.52770,34.27888,4.51880,38.79768,4.94813,1599.18365,93.11444,4.30654,6.63440,65.95605,9.77702,2.01748,1.93988,
TD012,4,OHJA,RS27,  23,1978,PSME,5,L,8.06334,0.08124,8.14458,1.19337,0.03558,1.22896,0.26000,71.53593,5.48976,0.32813,0.38098,3.68687,0.80620,0.06882,0.23719,
TD012,4,OHJA,RS27,  23,1978,THPL,3,L,70.56441,0.63939,71.20380,17.49997,0.21292,17.71289,2.04601,643.50587,30.11192,1.38161,3.15290,28.34062,2.37353,0.88565,0.54910,
TD012,4,OHJA,RS27,  23,1978,THPL,3,S,5.90611,0.05352,5.95962,1.46471,0.01782,1.48253,0.02042,111.14745,2.52031,0.11564,0.26389,2.37206,0.19866,0.07413,0.04596,
TD012,4,OHJA,RS27,  23,1978,THPL,4,S,0.12731,0.00000,0.12731,0.01961,0.00000,0.01961,0.00442,3.46433,0.04117,0.00210,0.00555,0.06078,0.00633,0.00157,0.00082,
TD012,4,OHJA,RS27,  23,1978,THPL,5,L,11.80552,0.00000,11.80552,1.68819,0.00000,1.68819,0.47500,136.17658,7.54114,0.45075,0.52334,5.06457,1.10745,0.09454,0.32582,
TD012,4,OHJA,RS27,  23,1978,TSHE,4,L,1.56141,0.01257,1.57397,0.30760,0.00522,0.31281,0.16675,53.56122,0.82583,0.08446,0.13138,0.41604,0.10948,,0.04067,
TD012,4,OHJA,RS27,  23,1978,TSHE,5,L,22.43123,0.00000,22.43123,4.37409,0.00000,4.37409,0.80975,240.47729,11.54760,1.18100,1.83712,5.81754,1.53093,,0.56863,
TD012,4,OHJA,RS27,  23,1978,UNKN,3,L,1.37905,0.18167,1.56071,0.38200,0.07957,0.46157,0.14076,44.34441,0.46157,0.01893,0.06508,0.50773,0.05677,0.07292,0.01801,
TD012,4,OHJA,RS27,  23,1978,UNKN,4,L,36.89493,1.52128,38.41621,5.05460,0.66632,5.72093,1.32725,418.74858,13.73022,0.63503,0.97827,9.72558,1.44167,0.29749,0.28604,
TD012,4,OHJA,RS27,  23,1978,UNKN,5,L,117.58415,1.18472,118.76887,17.40245,0.51891,17.92137,4.60801,1318.41065,80.05472,4.78500,5.55562,53.76408,11.75642,1.00359,3.45883,
TD012,4,OHJA,RS29,   1,1995,ACCI,2,L,1.63336,0.33906,1.97242,0.55698,0.14851,0.70548,0.14848,55.23022,0.70548,0.02751,0.10441,0.84658,0.05785,0.04303,0.02116,
TD012,4,OHJA,RS29,   1,1995,PSME,3,L,16.28847,2.14574,18.43422,4.51191,0.93984,5.45174,0.44571,129.81028,5.45174,0.22352,0.76870,5.99692,0.67056,0.86138,0.21262,
TD012,4,OHJA,RS29,   1,1995,PSME,3,S,18.47795,2.43417,20.91212,5.11839,1.06617,6.18456,0.21237,64.84442,6.18456,0.25357,0.87202,6.80301,0.76070,0.97716,0.24120,
TD012,4,OHJA,RS29,   1,1995,PSME,4,L,66.07238,2.72435,68.79673,9.05192,1.19326,10.24518,1.82795,559.53036,24.58844,1.13721,1.75192,17.41680,2.58178,0.53275,0.51225,
TD012,4,OHJA,RS29,   1,1995,PSME,4,S,55.70247,2.29676,57.99923,7.63124,1.00598,8.63723,0.00000,339.94480,20.72934,0.95873,1.47696,14.68328,2.17658,0.44914,0.43187,
TD012,4,OHJA,RS29,   1,1995,PSME,5,L,136.14825,1.37177,137.52001,20.14993,0.60083,20.75077,3.85355,958.09833,92.69370,5.54046,6.43276,62.25232,13.61250,1.16204,4.00490,
TD012,4,OHJA,RS29,   1,1995,THPL,1,L,0.79101,0.04968,0.84069,0.25154,0.01655,0.26808,0.10080,28.96705,0.29489,0.01287,0.07480,0.42894,0.02493,0.00831,0.00831,
TD012,4,OHJA,RS29,   1,1995,THPL,2,L,27.92672,1.57140,29.49811,7.23302,0.52327,7.75630,1.34395,436.24730,10.85881,0.39556,2.42771,13.18570,1.14017,0.18615,0.18615,
TD012,4,OHJA,RS29,   1,1995,THPL,2,S,4.42864,0.24919,4.67783,1.14702,0.08298,1.23000,0.00000,49.97141,1.72200,0.06273,0.38499,2.09100,0.18081,0.02952,0.02952,
TD012,4,OHJA,RS29,   1,1995,THPL,3,L,15.74909,0.14270,15.89178,3.90577,0.04751,3.95329,0.94362,284.17406,6.72060,0.30836,0.70369,6.32527,0.52974,0.19767,0.12255,
TD012,4,OHJA,RS29,   1,1995,THPL,4,L,59.44993,0.00000,59.44993,9.15528,0.00000,9.15528,1.04640,321.86541,19.22611,0.97962,2.59095,28.38139,2.95716,0.73243,0.38452,
TD012,4,OHJA,RS29,   1,1995,THPL,5,L,13.32873,0.00000,13.32873,1.90601,0.00000,1.90601,0.36000,106.74760,8.51414,0.50890,0.59086,5.71803,1.25034,0.10674,0.36786,
TD012,4,OHJA,RS29,   1,1995,TSHE,3,L,74.88073,5.03263,79.91336,23.96183,2.08854,26.05037,2.17216,638.13086,29.43692,8.07561,10.94115,35.42851,4.94957,,1.82354,
TD012,4,OHJA,RS29,   1,1995,TSHE,4,L,29.82525,0.24004,30.06530,5.87557,0.09962,5.97519,0.96405,284.40278,15.77450,1.61330,2.50958,7.94700,2.09132,,0.77677,
TD012,4,OHJA,RS29,   1,1995,UNKN,3,S,3.99768,0.52663,4.52431,1.10736,0.23066,1.33802,0.04676,30.16348,1.33802,0.05486,0.18866,1.47182,0.16458,0.21141,0.05218,
TD012,4,OHJA,RS29,   1,1995,UNKN,5,L,44.63075,0.44968,45.08045,6.60535,0.19696,6.80230,1.26747,336.28867,30.38592,1.81622,2.10872,20.40693,4.46231,0.38093,1.31286,
TD012,4,OHJA,RS31,   7,1995,PSME,3,L,453.63601,59.75919,513.39522,125.65717,26.17453,151.83170,6.31509,1933.22566,151.83170,6.22510,21.40827,167.01487,18.67530,23.98941,5.92144,
TD012,4,OHJA,RS31,   7,1995,PSME,3,S,127.50686,16.79696,144.30382,35.31940,7.35707,42.67647,0.00000,545.25114,42.67647,1.74974,6.01738,46.94412,5.24921,6.74288,1.66438,
TD012,4,OHJA,RS31,   7,1995,PSME,4,L,13.62384,0.56175,14.18559,1.86647,0.24605,2.11251,0.42325,124.39956,5.07003,0.23449,0.36124,3.59127,0.53235,0.10985,0.10563,
TD012,4,OHJA,RS31,   7,1995,PSME,4,S,10.63558,0.43853,11.07411,1.45707,0.19208,1.64915,0.00000,78.45764,3.95797,0.18306,0.28201,2.80356,0.41559,0.08576,0.08246,
TD012,4,OHJA,RS31,   7,1995,PSME,5,L,8.09703,0.08158,8.17861,1.19836,0.03573,1.23409,0.33733,99.03810,5.51270,0.32950,0.38257,3.70228,0.80957,0.06911,0.23818,
TD012,4,OHJA,RS31,   7,1995,THPL,3,L,0.77876,0.00706,0.78582,0.19313,0.00235,0.19548,0.09291,25.79529,0.33232,0.01525,0.03480,0.31277,0.02619,0.00977,0.00606,
TD012,4,OHJA,RS31,   7,1995,THPL,4,L,38.83050,0.00000,38.83050,5.97990,0.00000,5.97990,1.15147,306.03823,12.55779,0.63985,1.69231,18.53768,1.93151,0.47839,0.25116,
TD012,4,OHJA,RS31,   7,1995,TSHE,1,L,4.74116,0.40333,5.14448,1.77319,0.16738,1.94057,0.32144,132.45895,1.90176,0.53172,2.19285,2.83324,0.27168,,0.07762,
TD012,4,OHJA,RS31,   7,1995,TSHE,2,L,30.45355,2.59067,33.04421,9.77559,1.07513,10.85072,0.99760,307.67464,14.75697,1.84462,9.76564,15.62503,1.51910,,0.54254,
TD012,4,OHJA,RS31,   7,1995,TSHE,3,L,49.51148,3.32760,52.83908,15.84368,1.38095,17.22463,2.33227,734.13818,19.46382,5.33963,7.23435,23.42550,3.27268,,1.20573,
TD012,4,OHJA,RS31,   7,1995,TSHE,5,L,4.39237,0.00000,4.39237,0.85651,0.00000,0.85651,0.18667,56.69908,2.26119,0.23126,0.35973,1.13916,0.29978,,0.11135,
TD012,4,OHJA,RS31,   7,1995,UNKN,5,L,54.27811,0.54688,54.82498,8.03316,0.23953,8.27269,1.81867,503.74334,36.95411,2.20881,2.56454,24.81808,5.42689,0.46327,1.59663,
TD012,4,OHJA,RS31,   8,1995,ABAM,2,L,0.80373,0.24556,1.04929,0.26764,0.14488,0.41252,0.11200,29.30956,0.49255,0.03300,0.55154,1.10144,0.16666,0.04579,,
TD012,4,OHJA,RS31,   8,1995,PSME,3,L,21.69116,2.85746,24.54861,6.00845,1.25157,7.26002,0.89280,272.39327,7.26002,0.29766,1.02366,7.98602,0.89298,1.14708,0.28314,
TD012,4,OHJA,RS31,   8,1995,PSME,3,S,142.90021,18.82479,161.72500,39.58336,8.24526,47.82862,0.00000,748.01614,47.82862,1.96097,6.74383,52.61148,5.88292,7.55692,1.86532,
TD012,4,OHJA,RS31,   8,1995,PSME,4,L,171.26451,7.06172,178.32622,23.46324,3.09303,26.55627,5.13493,1570.10454,63.73504,2.94775,4.54113,45.14565,6.69218,1.38093,1.32781,
TD012,4,OHJA,RS31,   8,1995,PSME,4,S,34.43773,1.41996,35.85769,4.71797,0.62195,5.33991,0.00000,191.58522,12.81580,0.59272,0.91313,9.07785,1.34566,0.27767,0.26700,
TD012,4,OHJA,RS31,   8,1995,PSME,5,B,3.14159,0.00000,3.14159,0.46496,0.00000,0.46496,0.12566,12.56637,2.07696,0.12414,0.14414,1.39487,0.30501,0.02604,0.08974,
TD012,4,OHJA,RS31,   8,1995,PSME,5,L,247.50206,2.49370,249.99576,36.63031,1.09224,37.72256,7.97178,2029.47112,168.50661,10.07193,11.69399,113.16765,24.74600,2.11248,7.28046,
TD012,4,OHJA,RS31,   8,1995,THPL,2,L,1.16035,0.06529,1.22564,0.30053,0.02174,0.32227,0.12693,36.56620,0.45118,0.01644,0.10087,0.54786,0.04737,0.00773,0.00773,
TD012,4,OHJA,RS31,   8,1995,TSHE,1,L,2.58318,0.21975,2.80293,0.96611,0.09120,1.05730,0.21546,63.90790,1.03616,0.28970,1.19475,1.54367,0.14802,,0.04229,
TD012,4,OHJA,RS31,   8,1995,TSHE,2,L,11.83325,1.00665,12.83990,3.79847,0.41776,4.21623,0.55680,169.86207,5.73408,0.71676,3.79461,6.07137,0.59027,,0.21081,
TD012,4,OHJA,RS31,   8,1995,TSHE,3,L,107.77904,7.24367,115.02271,34.48929,3.00612,37.49542,3.96374,1144.23667,42.36982,11.62358,15.74807,50.99376,7.12412,,2.62468,
TD012,4,OHJA,RS31,   8,1995,TSHE,4,L,11.90881,0.09585,12.00465,2.34604,0.03978,2.38581,0.39040,122.04890,6.29854,0.64417,1.00204,3.17313,0.83503,,0.31016,
TD012,4,OHJA,RS31,  10,1995,PSME,2,L,46.21502,9.59348,55.80851,15.75932,4.20194,19.96126,1.23093,383.25209,19.96126,0.77849,2.95427,23.95352,1.63683,1.21763,0.59884,
TD012,4,OHJA,RS31,  10,1995,PSME,3,L,102.43100,13.49363,115.92463,28.37338,5.91021,34.28359,2.57520,846.43435,34.28359,1.40562,4.83399,37.71196,4.21687,5.41681,1.33705,
TD012,4,OHJA,RS31,  10,1995,PSME,4,L,146.02570,6.02105,152.04676,20.00552,2.63721,22.64274,3.42629,1117.16746,54.34259,2.51334,3.87190,38.49266,5.70597,1.17742,1.13214,
TD012,4,OHJA,RS31,  10,1995,PSME,4,S,31.77941,1.31036,33.08977,4.35378,0.57394,4.92772,0.00000,172.10497,11.82651,0.54697,0.84264,8.37711,1.24179,0.25624,0.24639,
TD012,4,OHJA,RS31,  10,1995,PSME,5,B,1.13097,0.00000,1.13097,0.16738,0.00000,0.16738,0.04524,7.53982,0.74770,0.04469,0.05189,0.50215,0.10980,0.00937,0.03231,
TD012,4,OHJA,RS31,  10,1995,PSME,5,L,149.10426,1.50230,150.60657,22.06743,0.65802,22.72546,3.83017,963.78555,101.51453,6.06770,7.04489,68.17634,14.90788,1.27261,4.38601,
