"Data set title: Steven C. Pennings. 2017. Disturbance to permanent monitoring plots at GCE sites 1-10, from 2001 to 2022.. Georgia Coastal Ecosystems LTER Data Catalog (data set PLT-GCEM-1801; /data/PLT-GCEM-1801)",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"Year","Month","Day","Site","Zone","Plot","Location","Flag_Location","Location_Notes","Longitude","Flag_Longitude","Latitude","Flag_Latitude","Condition","Observation","Replacement","Notes"
2013,10,13,10,2,4,"GCE10_MM4","","",-81.271005,"",31.476954,"","N","",,""
2013,10,13,10,2,5,"GCE10_MM5","","",-81.271155,"",31.476972,"","N","",,""
2013,10,13,10,2,6,"GCE10_MM6","","",-81.271288,"",31.476992,"","N","",,""
2013,10,13,10,2,7,"GCE10_MM7","","",-81.271449,"",31.476985,"","N","",,""
2013,10,13,10,2,8,"GCE10_MM8","","",-81.271566,"",31.477007,"","N","",,""
2013,10,13,10,3,1,"GCE10_JN1","","",-81.270794,"",31.476979,"","N","",,""
2013,10,13,10,3,2,"GCE10_JN2","","",-81.270774,"",31.476933,"","N","",,""
2013,10,13,10,3,3,"GCE10_JN3","","",-81.270713,"",31.476954,"","N","",,""
2013,10,13,10,3,4,"GCE10_JN4","","",-81.270655,"",31.476993,"","N","",,""
2013,10,13,10,3,5,"GCE10_JN5","","",-81.270622,"",31.477034,"","N","",,""
2013,10,13,10,3,6,"GCE10_JN6","","",-81.270636,"",31.477350,"","N","",,""
2013,10,13,10,3,7,"GCE10_JN7","","",-81.270680,"",31.477543,"","N","",,""
2013,10,13,10,3,8,"GCE10_JN8","","",-81.270693,"",31.477636,"","N","",,""
2013,10,14,7,1,1,"GCE7_CB1","","",-81.478689,"",31.335090,"","N","",,""
2013,10,14,7,1,2,"GCE7_CB2","","",-81.478722,"",31.335013,"","N","",,""
2013,10,14,7,1,3,"GCE7_CB3","","",-81.478709,"",31.334934,"","N","",,""
2013,10,14,7,1,4,"GCE7_CB4","","",-81.478675,"",31.334858,"","N","",,""
2013,10,14,7,1,5,"GCE7_CB5","","",-81.478642,"",31.334745,"","N","",,""
2013,10,14,7,1,6,"GCE7_CB6","","",-81.478564,"",31.334682,"","N","",,""
2013,10,14,7,1,7,"GCE7_CB7","","",-81.478510,"",31.334598,"","N","",,""
2013,10,14,7,1,8,"GCE7_CB8","","",-81.478495,"",31.334524,"","N","",,""
2013,10,14,7,2,1,"GCE7_MM1","","",-81.478596,"",31.335155,"","N","",,""
2013,10,14,7,2,2,"GCE7_MM2","","",-81.478555,"",31.335086,"","N","",,""
2013,10,14,7,2,3,"GCE7_MM3","","",-81.478502,"",31.334943,"","N","",,""
2013,10,14,7,2,4,"GCE7_MM4","","",-81.478483,"",31.334841,"","N","",,""
2013,10,14,7,2,5,"GCE7_MM5","","",-81.478404,"",31.334715,"","N","",,""
2013,10,14,7,2,6,"GCE7_MM6","","",-81.478284,"",31.334649,"","N","",,""
2013,10,14,7,2,7,"GCE7_MM7","","",-81.478147,"",31.334600,"","N","",,""
2013,10,14,7,2,8,"GCE7_MM8","","",-81.478039,"",31.334597,"","N","",,""
2013,10,14,8,1,3,"GCE8_CB3","","",-81.415747,"",31.307874,"","N","",,""
2013,10,14,8,1,12,"GCE8_CB12","","",-81.416070,"",31.307994,"","N","",,""
2013,10,14,8,1,14,"GCE8_CB14","","",-81.415721,"",31.307760,"","N","",,""
2013,10,14,8,1,25,"GCE8_CB25","","",-81.415608,"",31.307682,"","L","TS",35,""
2013,10,14,8,1,26,"GCE8_CB26","","",-81.415468,"",31.307641,"","N","",,""
2013,10,14,8,1,31,"GCE8_CB31","","",-81.416142,"",31.308049,"","N","",,""
2013,10,14,8,1,37,"GCE8_CB27","E","location estimated based on location of a single prior plot within approximately 3m",-81.415389,"E",31.307562,"E","N","",,""
2013,10,14,8,1,38,"GCE8_CB28","E","location estimated based on location of a single prior plot within approximately 3m",-81.415324,"E",31.307529,"E","N","",,""
2013,10,14,8,2,2,"GCE8_MM2","","",-81.415714,"",31.308965,"","D","P",,""
2013,10,14,8,2,4,"GCE8_MM4","","",-81.415465,"",31.308849,"","N","",,""
2013,10,14,8,2,5,"GCE8_MM5","","",-81.415322,"",31.308750,"","N","",,""
2013,10,14,8,2,6,"GCE8_MM6","","",-81.415257,"",31.308659,"","N","",,""
2013,10,14,8,2,7,"GCE8_MM7","","",-81.415218,"",31.308539,"","N","",,""
2013,10,14,8,2,11,"GCE8_MM11","","",-81.415772,"",31.309047,"","D","P",,""
2013,10,14,8,2,13,"GCE8_MM13","","",-81.415556,"",31.308879,"","D","P",,""
2013,10,14,8,2,18,"GCE8_MM18","","",-81.415129,"",31.308449,"","N","",,""
2013,10,15,9,1,12,"GCE9_CB2","E","location estimated based on location of a single prior plot within approximately 3m",-81.333824,"E",31.352050,"E","N","",,""
2013,10,15,9,1,15,"GCE9_CB5","E","location estimated based on location of a single prior plot within approximately 3m",-81.334335,"E",31.351793,"E","N","",,""
2013,10,15,9,1,17,"GCE9_CB17","","",-81.334552,"",31.351715,"","N","",,""
2013,10,15,9,1,18,"GCE9_CB18","","",-81.334661,"",31.351677,"","D","IS",,""
2013,10,15,9,1,21,"GCE9_CB11","E","location estimated based on location of a single prior plot within approximately 3m",-81.333734,"E",31.352109,"E","L","TS",31,""
2013,10,15,9,1,24,"GCE9_CB14","E","location estimated based on location of a single prior plot within approximately 3m",-81.334207,"E",31.351888,"E","N","",,""
2013,10,15,9,1,26,"GCE9_CB26","","",-81.334418,"",31.351771,"","N","",,""
2013,10,15,9,1,33,"GCE9_CB33","","",-81.333980,"",31.351949,"","L","TS",43,""
2013,10,15,9,2,1,"GCE9_MM1","","",-81.333752,"",31.351197,"","N","",,""
2013,10,15,9,2,2,"GCE9_MM2","","",-81.333574,"",31.351196,"","N","",,""
2013,10,15,9,2,3,"GCE9_MM3","","",-81.333467,"",31.351153,"","N","",,""
2013,10,15,9,2,4,"GCE9_MM4","","",-81.333347,"",31.351060,"","N","",,""
2013,10,15,9,2,5,"GCE9_MM5","","",-81.333068,"",31.350917,"","N","",,""
2013,10,15,9,2,6,"GCE9_MM6","","",-81.332931,"",31.350884,"","N","",,""
2013,10,15,9,2,7,"GCE9_MM7","","",-81.332782,"",31.350846,"","N","",,""
2013,10,15,9,2,8,"GCE9_MM8","","",-81.332636,"",31.350807,"","N","",,""
2013,10,15,9,3,1,"GCE9_JN1","","",-81.333448,"",31.351289,"","N","",,"J plots established 2012"
2013,10,15,9,3,2,"GCE9_JN2","","",-81.333347,"",31.351270,"","N","",,"J plots established 2012"
2013,10,15,9,3,3,"GCE9_JN3","","",-81.333226,"",31.351209,"","N","",,"J plots established 2012"
2013,10,15,9,3,4,"GCE9_JN4","","",-81.333172,"",31.351126,"","N","",,"J plots established 2012"
2013,10,15,9,3,5,"GCE9_JN5","","",-81.332884,"",31.351061,"","N","",,"J plots established 2012"
2013,10,15,9,3,6,"GCE9_JN6","","",-81.332601,"",31.351052,"","N","",,"J plots established 2012"
2013,10,15,9,3,7,"GCE9_JN7","","",-81.332475,"",31.350742,"","N","",,"J plots established 2012"
2013,10,15,9,3,8,"GCE9_JN8","","",-81.332541,"",31.350629,"","N","",,"J plots established 2012"
2013,10,16,1,1,1,"GCE1_CB1","","",-81.422539,"",31.538627,"","N","",,""
2013,10,16,1,1,4,"GCE1_CB4","","",-81.422396,"",31.538360,"","N","",,""
2013,10,16,1,1,12,"GCE1_CB2","E","location estimated based on location of a single prior plot within approximately 3m",-81.422498,"E",31.538535,"E","N","",,""
2013,10,16,1,1,13,"GCE1_CB13","","",-81.422441,"",31.538468,"","N","",,""
2013,10,16,1,1,27,"GCE1_CB27","","",-81.422273,"",31.538544,"","D","W",,""
2013,10,16,1,1,28,"GCE1_CB28","","",-81.422215,"",31.538600,"","N","",,""
2013,10,16,1,1,35,"GCE1_CB35","","",-81.422332,"",31.538427,"","N","",,""
2013,10,16,1,1,46,"GCE1_CB46","","",-81.422287,"",31.538503,"","N","",,""
2013,10,16,1,2,1,"GCE1_MM1","","",-81.422821,"",31.539402,"","N","",,""
2013,10,16,1,2,2,"GCE1_MM2","","",-81.422692,"",31.539388,"","N","",,""
2013,10,16,1,2,3,"GCE1_MM3","","",-81.422546,"",31.539415,"","N","",,""
2013,10,16,1,2,4,"GCE1_MM4","","",-81.422410,"",31.539429,"","N","",,""
2013,10,16,1,2,5,"GCE1_MM5","","",-81.422250,"",31.539457,"","N","",,""
2013,10,16,1,2,6,"GCE1_MM6","","",-81.422098,"",31.539480,"","N","",,""
2013,10,16,1,2,7,"GCE1_MM7","","",-81.421937,"",31.539505,"","N","",,""
2013,10,16,1,2,8,"GCE1_MM8","","",-81.421750,"",31.539491,"","N","",,""
2013,10,16,2,1,5,"GCE2_CB5","","",-81.295029,"",31.536007,"","L","TS",15,""
2013,10,16,2,1,6,"GCE2_CB6","","",-81.295100,"",31.535851,"","N","",,""
2013,10,16,2,1,17,"GCE2_CB17","","",-81.295114,"",31.535738,"","L","TS",27,""
2013,10,16,2,1,17,"GCE2_CB17","","",-81.295114,"",31.535738,"","L","W",27,""
2013,10,16,2,1,21,"GCE2_CB21","","",-81.296086,"",31.536198,"","L","TS",31,""
2013,10,16,2,1,24,"GCE2_CB14","E","location estimated based on location of a single prior plot within approximately 3m",-81.295047,"E",31.536124,"E","N","",,""
2013,10,16,2,1,33,"GCE2_CB23","E","location estimated based on location of a single prior plot within approximately 3m",-81.295753,"E",31.536255,"E","N","",,""
2013,10,16,2,1,42,"GCE2_CB42","","",-81.295883,"",31.536196,"","N","",,""
2013,10,16,2,1,48,"GCE2_CB48","","",-81.295100,"",31.535648,"","N","",,""
2013,10,16,2,2,1,"GCE2_MM1","","",-81.296236,"",31.536099,"","N","",,""
2013,10,16,2,2,2,"GCE2_MM2","","",-81.296091,"",31.536026,"","N","",,""
2013,10,16,2,2,3,"GCE2_MM3","","",-81.295928,"",31.535967,"","N","",,""
2013,10,16,2,2,4,"GCE2_MM4","","",-81.295808,"",31.535901,"","N","",,""
2013,10,16,2,2,5,"GCE2_MM5","","",-81.295682,"",31.535836,"","N","",,""
2013,10,16,2,2,6,"GCE2_MM6","","",-81.295535,"",31.535847,"","N","",,""
2013,10,16,2,2,7,"GCE2_MM7","","",-81.295395,"",31.535843,"","N","",,""
2013,10,16,2,2,8,"GCE2_MM8","","",-81.295282,"",31.535886,"","N","",,""
2013,10,16,4,1,1,"GCE4_CB1","","",-81.365498,"",31.451676,"","N","",,""
2013,10,16,4,1,3,"GCE4_CB3","","",-81.365566,"",31.451473,"","N","",,""
2013,10,16,4,1,4,"GCE4_CB4","","",-81.365579,"",31.451373,"","N","",,""
2013,10,16,4,1,8,"GCE4_CB8","","",-81.366297,"",31.451478,"","N","",,""
2013,10,16,4,1,12,"GCE4_CB12","","",-81.365560,"",31.451548,"","N","",,""
2013,10,16,4,1,17,"GCE4_CB17","","",-81.366276,"",31.451372,"","N","",,""
2013,10,16,4,1,25,"GCE4_CB25","","",-81.366127,"",31.451204,"","N","",,""
2013,10,16,4,1,46,"GCE4_CB46","","",-81.366151,"",31.451282,"","N","",,""
2013,10,16,4,2,1,"GCE4_MM1","","",-81.365523,"",31.452632,"","N","",,""
2013,10,16,4,2,2,"GCE4_MM2","","",-81.365513,"",31.452485,"","N","",,""
2013,10,16,4,2,3,"GCE4_MM3","","",-81.365555,"",31.452363,"","N","",,""
2013,10,16,4,2,4,"GCE4_MM4","","",-81.365620,"",31.452232,"","N","",,""
2013,10,16,4,2,5,"GCE4_MM5","","",-81.365700,"",31.452099,"","N","",,""
2013,10,16,4,2,6,"GCE4_MM6","","",-81.365795,"",31.451995,"","N","",,""
2013,10,16,4,2,7,"GCE4_MM7","","",-81.365892,"",31.451893,"","N","",,""
2013,10,16,4,2,8,"GCE4_MM8","","",-81.365963,"",31.451768,"","N","",,""
2013,10,16,6,1,1,"GCE6_CB1","","",-81.279792,"",31.388423,"","N","",,""
2013,10,16,6,1,7,"GCE6_CB7","","",-81.279841,"",31.387611,"","N","",,""
2013,10,16,6,1,8,"GCE6_CB8","","",-81.279966,"",31.387549,"","L","O",18,"Plot was moved because creekbank was prograding and plot was no longer at the creekbank"
2013,10,16,6,1,25,"GCE6_CB25","","",-81.279770,"",31.387871,"","N","",,""
2013,10,16,6,1,26,"GCE6_CB36","E","location estimated based on location of a single replacement plot within approximately 3m",-81.279719,"E",31.387776,"E","N","",,"I don't know why the plot number jumped from 6 in 2011 to 26 in 2012"
2013,10,16,6,1,33,"GCE6_CB43","E","location estimated based on location of a single replacement plot within approximately 3m",-81.279884,"E",31.388212,"E","N","",,""
2013,10,16,6,1,34,"GCE6_CB34","","",-81.279872,"",31.388004,"","N","",,""
2013,10,16,6,1,42,"GCE6_CB22","E","location estimated based on locations of 2 prior plots within approximately 6m",-81.279818,"E",31.388295,"E","N","",,""
2013,10,16,6,2,1,"GCE6_MM1","","",-81.280132,"",31.388340,"","N","",,""
2013,10,16,6,2,2,"GCE6_MM2","","",-81.280117,"",31.388206,"","N","",,""
2013,10,16,6,2,3,"GCE6_MM3","","",-81.280137,"",31.388071,"","N","",,""
2013,10,16,6,2,4,"GCE6_MM4","","",-81.280220,"",31.387957,"","N","",,""
2013,10,16,6,2,5,"GCE6_MM5","","",-81.280299,"",31.387844,"","N","",,""
2013,10,16,6,2,6,"GCE6_MM6","","",-81.280418,"",31.387748,"","N","",,""
2013,10,16,6,2,7,"GCE6_MM7","","",-81.280536,"",31.387640,"","N","",,""
2013,10,16,6,2,8,"GCE6_MM8","","",-81.280655,"",31.387539,"","N","",,""
2013,10,18,3,1,1,"GCE3_CB1","","",-81.228956,"",31.518920,"","L","W",11,"Plot was moved because creekbank was prograding and plot was no longer at the creekbank"
2013,10,18,3,1,1,"GCE3_CB1","","",-81.228956,"",31.518920,"","L","O",11,"Plot was moved because creekbank was prograding and plot was no longer at the creekbank"
2013,10,18,3,1,2,"GCE3_CB2","","",-81.228978,"",31.518776,"","L","O",12,"Plot was moved because creekbank was prograding and plot was no longer at the creekbank"
2013,10,18,3,1,3,"GCE3_CB3","","",-81.228997,"",31.518678,"","L","O",13,"Plot was moved because creekbank was prograding and plot was no longer at the creekbank"
2013,10,18,3,1,4,"GCE3_CB4","","",-81.229033,"",31.518546,"","L","O",14,"Plot was moved because creekbank was prograding and plot was no longer at the creekbank"
2013,10,18,3,1,5,"GCE3_CB5","","",-81.229055,"",31.518422,"","L","O",15,"Plot was moved because creekbank was prograding and plot was no longer at the creekbank"
2013,10,18,3,1,6,"GCE3_CB6","","",-81.229103,"",31.518307,"","L","O",16,"Plot was moved because creekbank was prograding and plot was no longer at the creekbank"
2013,10,18,3,1,7,"GCE3_CB7","","",-81.229197,"",31.518198,"","L","O",17,"Plot was moved because creekbank was prograding and plot was no longer at the creekbank"
2013,10,18,3,1,18,"GCE3_CB8","E","location estimated based on location of a single prior plot within approximately 3m",-81.229238,"E",31.518161,"E","L","O",28,"Plot was moved because creekbank was prograding and plot was no longer at the creekbank"
2013,10,18,3,2,1,"GCE3_MM1","","",-81.229011,"",31.519592,"","N","",,""
2013,10,18,3,2,2,"GCE3_MM2","","",-81.229065,"",31.519461,"","N","",,""
2013,10,18,3,2,3,"GCE3_MM3","","",-81.229109,"",31.519346,"","N","",,""
2013,10,18,3,2,4,"GCE3_MM4","","",-81.229288,"",31.519177,"","N","",,""
2013,10,18,3,2,5,"GCE3_MM5","","",-81.229355,"",31.518991,"","N","",,""
2013,10,18,3,2,6,"GCE3_MM6","","",-81.229364,"",31.518865,"","D","S",,""
2013,10,18,3,2,7,"GCE3_MM7","","",-81.229391,"",31.518753,"","N","",,""
2013,10,18,3,2,8,"GCE3_MM8","","",-81.229451,"",31.518635,"","N","",,""
2014,10,10,1,1,1,"GCE1_CB1","","",-81.422539,"",31.538627,"","N","",,""
2014,10,10,1,1,4,"GCE1_CB4","","",-81.422396,"",31.538360,"","N","",,""
2014,10,10,1,1,12,"GCE1_CB2","E","location estimated based on location of a single prior plot within approximately 3m",-81.422498,"E",31.538535,"E","N","",,""
2014,10,10,1,1,13,"GCE1_CB13","","",-81.422441,"",31.538468,"","N","",,""
2014,10,10,1,1,27,"GCE1_CB27","","",-81.422273,"",31.538544,"","N","",,""
2014,10,10,1,1,38,"GCE1_CB38","","",-81.422216,"",31.538600,"","N","",,"Renumbered 28 to 38 in error"
2014,10,10,1,1,45,"GCE1_CB45","","",-81.422320,"",31.538420,"","N","",,"Renumbered 35 to 45 in error"
2014,10,10,1,1,46,"GCE1_CB46","","",-81.422287,"",31.538503,"","N","",,""
2014,10,10,1,2,1,"GCE1_MM1","","",-81.422821,"",31.539402,"","N","",,""
2014,10,10,1,2,2,"GCE1_MM2","","",-81.422692,"",31.539388,"","N","",,""
2014,10,10,1,2,3,"GCE1_MM3","","",-81.422546,"",31.539415,"","N","",,""
2014,10,10,1,2,4,"GCE1_MM4","","",-81.422410,"",31.539429,"","N","",,""
2014,10,10,1,2,5,"GCE1_MM5","","",-81.422250,"",31.539457,"","N","",,""
2014,10,15,9,1,12,"GCE9_CB2","E","location estimated based on location of a single prior plot within approximately 3m",-81.333824,"E",31.352050,"E","N","",,""
2014,10,15,9,1,15,"GCE9_CB5","E","location estimated based on location of a single prior plot within approximately 3m",-81.334335,"E",31.351793,"E","N","",,""
2014,10,15,9,1,17,"GCE9_CB17","","",-81.334552,"",31.351715,"","N","",,""
2014,10,15,9,1,18,"GCE9_CB18","","",-81.334661,"",31.351677,"","N","",,""
2014,10,15,9,1,24,"GCE9_CB14","E","location estimated based on location of a single prior plot within approximately 3m",-81.334207,"E",31.351888,"E","N","",,""
2014,10,15,9,1,26,"GCE9_CB26","","",-81.334418,"",31.351771,"","N","",,""
2014,10,15,9,1,31,"GCE9_CB11","E","location estimated based on locations of 2 prior plots within approximately 6m",-81.333734,"E",31.352109,"E","N","",,""
2014,10,15,9,1,43,"GCE9_CB33","E","location estimated based on location of a single prior plot within approximately 3m",-81.333980,"E",31.351949,"E","N","",,""
2014,10,15,9,2,1,"GCE9_MM1","","",-81.333752,"",31.351197,"","D","S",,""
2014,10,15,9,2,2,"GCE9_MM2","","",-81.333574,"",31.351196,"","D","S",,""
2014,10,15,9,2,3,"GCE9_MM3","","",-81.333467,"",31.351153,"","N","",,""
2014,10,15,9,2,4,"GCE9_MM4","","",-81.333347,"",31.351060,"","N","",,""
2014,10,15,9,2,5,"GCE9_MM5","","",-81.333068,"",31.350917,"","N","",,""
2014,10,15,9,2,6,"GCE9_MM6","","",-81.332931,"",31.350884,"","N","",,""
2014,10,15,9,2,7,"GCE9_MM7","","",-81.332782,"",31.350846,"","N","",,""
2014,10,15,9,2,8,"GCE9_MM8","","",-81.332636,"",31.350807,"","N","",,""
2014,10,15,9,3,1,"GCE9_JN1","","",-81.333448,"",31.351289,"","N","",,"J plots established 2012"
2014,10,15,9,3,2,"GCE9_JN2","","",-81.333347,"",31.351270,"","N","",,"J plots established 2012"
2014,10,15,9,3,3,"GCE9_JN3","","",-81.333226,"",31.351209,"","N","",,"J plots established 2012"
2014,10,15,9,3,4,"GCE9_JN4","","",-81.333172,"",31.351126,"","N","",,"J plots established 2012"
2014,10,15,9,3,5,"GCE9_JN5","","",-81.332884,"",31.351061,"","N","",,"J plots established 2012"
2014,10,15,9,3,6,"GCE9_JN6","","",-81.332601,"",31.351052,"","N","",,"J plots established 2012"
2014,10,15,9,3,7,"GCE9_JN7","","",-81.332475,"",31.350742,"","N","",,"J plots established 2012"
2014,10,15,9,3,8,"GCE9_JN8","","",-81.332541,"",31.350629,"","N","",,"J plots established 2012"
2014,10,16,2,1,6,"GCE2_CB6","","",-81.295100,"",31.535851,"","N","",,""
2014,10,16,2,1,15,"GCE2_CB5","E","location estimated based on location of a single prior plot within approximately 3m",-81.295029,"E",31.536007,"E","N","",,""
2014,10,16,2,1,24,"GCE2_CB14","E","location estimated based on location of a single prior plot within approximately 3m",-81.295047,"E",31.536124,"E","N","",,""
2014,10,16,2,1,27,"GCE2_CB37","E","location estimated based on location of a single replacement plot within approximately 3m",-81.295132,"E",31.535747,"E","L","TS",37,""
2014,10,16,2,1,27,"GCE2_CB37","E","location estimated based on location of a single replacement plot within approximately 3m",-81.295132,"E",31.535747,"E","L","W",37,""
2014,10,16,2,1,31,"GCE2_CB41","E","location estimated based on location of a single replacement plot within approximately 3m",-81.296087,"E",31.536199,"E","L","TS",41,""
2014,10,16,2,1,33,"GCE2_CB23","E","location estimated based on location of a single prior plot within approximately 3m",-81.295753,"E",31.536255,"E","N","",,""
2014,10,16,2,1,42,"GCE2_CB42","","",-81.295883,"",31.536196,"","N","",,""
2014,10,16,2,1,48,"GCE2_CB48","","",-81.295100,"",31.535648,"","N","",,""
2014,10,16,2,2,1,"GCE2_MM1","","",-81.296236,"",31.536099,"","N","",,""
2014,10,16,2,2,2,"GCE2_MM2","","",-81.296091,"",31.536026,"","N","",,""
2014,10,16,2,2,3,"GCE2_MM3","","",-81.295928,"",31.535967,"","N","",,""
2014,10,16,2,2,4,"GCE2_MM4","","",-81.295808,"",31.535901,"","N","",,""
2014,10,16,2,2,5,"GCE2_MM5","","",-81.295682,"",31.535836,"","N","",,""
2014,10,16,2,2,6,"GCE2_MM6","","",-81.295535,"",31.535847,"","N","",,""
2014,10,16,2,2,7,"GCE2_MM7","","",-81.295395,"",31.535843,"","N","",,""
2014,10,16,2,2,8,"GCE2_MM8","","",-81.295282,"",31.535886,"","N","",,""
2014,10,16,5,1,1,"GCE5_CB1","","",-81.339919,"",31.436090,"","N","",,""
2014,10,16,5,1,2,"GCE5_CB2","","",-81.340043,"",31.436007,"","N","",,""
2014,10,16,5,1,4,"GCE5_CB4","","",-81.340310,"",31.435970,"","N","",,""
2014,10,16,5,1,5,"GCE5_CB5","","",-81.340412,"",31.435900,"","N","",,""
2014,10,16,5,1,7,"GCE5_CB7","","",-81.340569,"",31.435715,"","N","",,""
2014,10,16,5,1,16,"GCE5_CB6","E","location estimated based on location of a single prior plot within approximately 3m",-81.340446,"E",31.435795,"E","N","",,""
2014,10,16,5,1,18,"GCE5_CB18","","",-81.340642,"",31.435683,"","N","",,""
2014,10,16,5,1,23,"GCE5_CB33","E","location estimated based on location of a single replacement plot within approximately 3m",-81.340170,"E",31.435990,"E","L","TS",33,""
2014,10,16,5,2,1,"GCE5_MM1","","",-81.340698,"",31.436011,"","N","",,""
2014,10,16,5,2,2,"GCE5_MM2","","",-81.340843,"",31.435959,"","N","",,""
2014,10,16,5,2,3,"GCE5_MM3","","",-81.340993,"",31.435893,"","N","",,""
2014,10,16,5,2,4,"GCE5_MM4","","",-81.341134,"",31.435830,"","N","",,""
2014,10,16,5,2,5,"GCE5_MM5","","",-81.341275,"",31.435748,"","N","",,""
2014,10,16,5,2,6,"GCE5_MM6","","",-81.341406,"",31.435647,"","N","",,""
2014,10,16,5,2,7,"GCE5_MM7","","",-81.341501,"",31.435543,"","N","",,""
2014,10,16,5,2,8,"GCE5_MM8","","",-81.341614,"",31.435437,"","N","",,""
2014,10,17,1,2,6,"GCE1_MM6","","",-81.422098,"",31.539480,"","N","",,""
2014,10,17,1,2,7,"GCE1_MM7","","",-81.421937,"",31.539505,"","N","",,""
2014,10,17,1,2,8,"GCE1_MM8","","",-81.421750,"",31.539491,"","N","",,""
2014,10,17,4,1,1,"GCE4_CB1","","",-81.365498,"",31.451676,"","N","",,""
2014,10,17,4,1,3,"GCE4_CB3","","",-81.365566,"",31.451473,"","N","",,""
2014,10,17,4,1,4,"GCE4_CB4","","",-81.365579,"",31.451373,"","N","",,""
2014,10,17,4,1,8,"GCE4_CB8","","",-81.366297,"",31.451478,"","N","",,""
2014,10,17,4,1,12,"GCE4_CB12","","",-81.365560,"",31.451548,"","N","",,""
2014,10,17,4,1,17,"GCE4_CB17","","",-81.366276,"",31.451372,"","N","",,""
2014,10,17,4,1,25,"GCE4_CB25","","",-81.366127,"",31.451204,"","N","",,""
2014,10,17,4,1,46,"GCE4_CB46","","",-81.366151,"",31.451282,"","N","",,""
2014,10,17,4,2,1,"GCE4_MM1","","",-81.365523,"",31.452632,"","N","",,""
2014,10,17,4,2,2,"GCE4_MM2","","",-81.365513,"",31.452485,"","N","",,""
2014,10,17,4,2,3,"GCE4_MM3","","",-81.365555,"",31.452363,"","N","",,""
2014,10,17,4,2,4,"GCE4_MM4","","",-81.365620,"",31.452232,"","N","",,""
2014,10,17,4,2,5,"GCE4_MM5","","",-81.365700,"",31.452099,"","N","",,""
2014,10,17,4,2,6,"GCE4_MM6","","",-81.365795,"",31.451995,"","N","",,""
2014,10,17,4,2,7,"GCE4_MM7","","",-81.365892,"",31.451893,"","N","",,""
2014,10,17,4,2,8,"GCE4_MM8","","",-81.365963,"",31.451768,"","N","",,""
2014,10,18,3,1,11,"GCE3_CB1","E","location estimated based on location of a single prior plot within approximately 3m",-81.228956,"E",31.518920,"E","N","",,""
2014,10,18,3,1,12,"GCE3_CB2","E","location estimated based on location of a single prior plot within approximately 3m",-81.228978,"E",31.518776,"E","N","",,""
2014,10,18,3,1,13,"GCE3_CB3","E","location estimated based on location of a single prior plot within approximately 3m",-81.228997,"E",31.518678,"E","N","",,""
