Year,Site,Zone,Plot,Quadrat_Area,Flag_Quadrat_Area,Plot_Disturbance,Percent_Calculated_Biomass,Flag_Percent_Calculated_Biomass,Num_Plant_Biomass_m2,Flag_Num_Plant_Biomass_m2,Min_Plant_Biomass_m2,Flag_Min_Plant_Biomass_m2,Max_Plant_Biomass_m2,Flag_Max_Plant_Biomass_m2,Total_Plant_Biomass_m2,Flag_Total_Plant_Biomass_m2,Mean_Plant_Biomass_m2,Flag_Mean_Plant_Biomass_m2,StdDev_Plant_Biomass_m2,Flag_StdDev_Plant_Biomass_m2,SE_Plant_Biomass_m2,Flag_SE_Plant_Biomass_m2
2014,10,3,8,0.0625,,0,100,,21,,9.67,,42.96,,520.51,,24.786,,7.57,,1.6519,
2015,1,1,1,0.25,,0,100,,7,,10.52,,37.72,,148.57,,21.224,,8.432,,3.187,
2015,1,1,4,0.25,,1,100,,2,,62.28,,76.57,,138.85,,69.427,,10.108,,7.1472,
2015,1,1,12,0.25,,0,100,,5,,5.06,,28.42,,86.69,,17.338,,9.936,,4.4434,
2015,1,1,13,0.25,,0,100,,6,,19.32,,69.26,,272.09,,45.349,,21.018,,8.5804,
2015,1,1,27,0.25,,1,100,,6,,3.38,,14.63,,61.48,,10.246,,3.803,,1.5524,
2015,1,1,38,0.25,,1,100,,9,,7.03,,69.26,,338.45,,37.606,,25.065,,8.3549,
2015,1,1,45,0.25,,1,100,,9,,11.83,,96.27,,410.53,,45.615,,36.33,,12.11,
2015,1,1,46,0.25,,1,100,,18,,5.06,,14.63,,174.72,,9.706,,2.462,,0.5804,
2015,1,2,1,0.0625,,0,100,,8,,9.52,,25.98,,150.44,,18.805,,6.03,,2.1318,
2015,1,2,2,0.0625,,0,100,,19,,5.32,,31.61,,328.6,,17.295,,6.539,,1.5001,
2015,1,2,3,0.0625,,0,100,,29,,13.33,,33.59,,639.16,,22.04,,5.693,,1.0572,
2015,1,2,4,0.0625,,0,100,,41,,2.46,,25.27,,608.67,,14.846,,5.087,,0.7945,
2015,1,2,5,0.0625,,0,100,,25,,7.29,,25.27,,389.14,,15.566,,4.971,,0.9942,
2015,1,2,6,0.0625,,0,100,,24,,9.06,,26.34,,408.42,,17.018,,4.311,,0.88,
2015,1,2,7,0.0625,,0,100,,30,,7.5,,29.3,,578.39,,19.28,,5.359,,0.9785,
2015,1,2,8,0.0625,,0,100,,28,,7.29,,27.81,,407,,14.536,,5.422,,1.0247,
2015,2,1,6,0.25,,1,100,,24,,4.13,,63.99,,759.87,,31.661,,21.298,,4.3475,
2015,2,1,15,0.25,,1,100,,26,,1.13,,63.99,,703.29,,27.049,,21.32,,4.1812,
2015,2,1,24,0.25,,1,100,,23,,7.07,,78.48,,1023.43,,44.497,,25.727,,5.3645,
2015,2,1,33,0.25,,1,100,,11,,7.07,,78.48,,492.89,,44.808,,27.134,,8.1812,
2015,2,1,37,0.25,,0,100,,32,,1.94,,117.56,,1563.24,,48.851,,44.162,,7.8068,
2015,2,1,41,0.25,,1,100,,11,,1.13,,123.73,,486,,44.182,,52.264,,15.7581,
2015,2,1,42,0.25,,1,100,,4,,22.89,,130.06,,248.02,,62.005,,47.835,,23.9177,
2015,2,1,48,0.25,,1,100,,30,,5.51,,136.53,,1534.39,,51.146,,39.038,,7.1273,
2015,2,2,1,0.0625,,0,100,,25,,2.4,,30.69,,314.53,,12.581,,7.869,,1.5738,
2015,2,2,2,0.0625,,0,100,,21,,1.21,,40.78,,328.57,,15.646,,9.694,,2.1154,
2015,2,2,3,0.0625,,0,100,,30,,0.79,,35.53,,250.84,,8.361,,7.777,,1.42,
2015,2,2,4,0.0625,,0,100,,23,,0.79,,66.1,,278.37,,12.103,,15.258,,3.1814,
2015,2,2,5,0.0625,,0,100,,20,,2.06,,86.99,,595.33,,29.767,,26.346,,5.8911,
2015,2,2,6,0.0625,,0,100,,14,,0.79,,95.41,,357.67,,25.548,,34.119,,9.1187,
2015,2,2,7,0.0625,,0,100,,11,,3.17,,78.77,,280.92,,25.539,,25.698,,7.7482,
2015,2,2,8,0.0625,,0,100,,15,,0.79,,44.52,,225.39,,15.026,,14.113,,3.644,
2015,3,1,11,0.25,,1,100,,9,,9.57,,66.89,,346.73,,38.525,,17.185,,5.7284,
2015,3,1,12,0.25,,1,100,,29,,6.59,,47.27,,938.41,,32.359,,12.142,,2.2547,
2015,3,1,13,0.25,,0,100,,17,,12.98,,53.5,,612.31,,36.018,,12.186,,2.9556,
2015,3,1,14,0.25,,1,100,,20,,8.02,,60.04,,842.54,,42.127,,12.391,,2.7707,
2015,3,1,16,0.25,,0,100,,11,,6.59,,47.27,,341.11,,31.01,,13.947,,4.205,
2015,3,1,25,0.25,,0,100,,25,,1.28,,56.74,,809.35,,32.374,,17.588,,3.5177,
2015,3,1,27,0.25,,0,100,,20,,16.79,,74.02,,910.5,,45.525,,18.084,,4.0438,
2015,3,1,28,0.25,,1,100,,15,,12.98,,89.15,,695.9,,46.393,,28.63,,7.3921,
2015,3,2,1,0.0625,,0,100,,21,,5.41,,43.58,,515.54,,24.549,,11.588,,2.5287,
2015,3,2,2,0.0625,,0,100,,20,,5.41,,43.58,,489.81,,24.491,,12.422,,2.7777,
2015,3,2,3,0.0625,,0,100,,18,,5.41,,43.58,,481.46,,26.748,,11.258,,2.6536,
2015,3,2,4,0.0625,,0,100,,22,,5.41,,43.58,,420.76,,19.125,,9.915,,2.1139,
2015,3,2,5,0.0625,,0,100,,14,,5.41,,50,,303.73,,21.695,,13.103,,3.502,
2015,3,2,6,0.0625,,0,100,,12,,5.41,,35.81,,218.07,,18.173,,11.981,,3.4587,
2015,3,2,7,0.0625,,0,100,,8,,12.49,,82.62,,369.27,,46.159,,28.256,,9.9899,
2015,3,2,8,0.0625,,0,100,,18,,5.41,,52.15,,374.68,,20.816,,13.883,,3.2723,
2015,4,1,3,0.25,,1,100,,13,,3.2,,101.01,,780.49,,60.038,,30.684,,8.5102,
2015,4,1,4,0.25,,1,100,,14,,11.7,,106.04,,667.08,,47.649,,21.259,,5.6818,
2015,4,1,8,0.25,,0,100,,21,,15.61,,91.3,,959.39,,45.685,,21.949,,4.7896,
2015,4,1,11,0.25,,0,100,,16,,20.04,,138.57,,1182.48,,73.905,,29.497,,7.3742,
2015,4,1,12,0.25,,0,100,,11,,11.7,,101.01,,524.53,,47.684,,26.157,,7.8865,
2015,4,1,17,0.25,,0,100,,12,,24.98,,53.31,,516.32,,43.026,,9.827,,2.8369,
2015,4,1,25,0.25,,1,100,,14,,13.59,,175.12,,963.91,,68.851,,56.284,,15.0425,
2015,4,1,46,0.25,,1,100,,8,,11.7,,69.03,,381.67,,47.709,,20.688,,7.3144,
2015,4,2,1,0.0625,,0,100,,7,,5.28,,34.57,,123.79,,17.685,,12.586,,4.757,
2015,4,2,2,0.0625,,0,100,,4,,6.22,,18.03,,41.03,,10.256,,5.571,,2.7853,
2015,4,2,3,0.0625,,0,100,,13,,4,,38.6,,274.97,,21.151,,10.968,,3.042,
2015,4,2,4,0.0625,,0,100,,7,,24.45,,75.85,,272.42,,38.917,,19.254,,7.2774,
2015,4,2,5,0.0625,,0,100,,21,,3.23,,55.33,,350.74,,16.702,,14.059,,3.068,
2015,4,2,6,0.0625,,0,100,,27,,1.61,,34.57,,226.63,,8.394,,6.929,,1.3336,
2015,4,2,7,0.0625,,0,100,,19,,2.87,,16.55,,143.77,,7.567,,4.134,,0.9485,
2015,4,2,8,0.0625,,0,100,,23,,2.21,,19.56,,219.85,,9.558,,5.53,,1.153,
2015,5,1,1,0.25,,0,100,,12,,23.64,,81.08,,568.47,,47.373,,18.054,,5.2119,
2015,5,1,2,0.25,,1,100,,15,,34.88,,178.8,,1705.4,,113.693,,37.831,,9.7678,
2015,5,1,4,0.25,,0,100,,21,,10.77,,164.05,,1900.99,,90.524,,37.506,,8.1844,
2015,5,1,5,0.25,,1,100,,3,,10.77,,28.99,,63.41,,21.136,,9.365,,5.4068,
2015,5,1,7,0.25,,1,100,,14,,10.77,,136.38,,931.12,,66.508,,40.096,,10.716,
2015,5,1,16,0.25,,1,100,,8,,1.28,,164.05,,751.35,,93.918,,63.141,,22.3235,
2015,5,1,18,0.25,,0,100,,14,,18.82,,136.38,,1155.74,,82.553,,28.963,,7.7407,
2015,5,1,33,0.25,,0,100,,29,,10.77,,226.76,,3481.51,,120.052,,61.422,,11.4058,
2015,5,2,1,0.0625,,0,100,,9,,2.73,,72.59,,290.34,,32.26,,28.078,,9.3594,
2015,5,2,2,0.0625,,0,100,,10,,6.32,,69.22,,290.83,,29.083,,19.059,,6.0268,
2015,5,2,3,0.0625,,0,100,,5,,12.12,,67.57,,258.71,,51.741,,22.648,,10.1287,
2015,5,2,4,0.0625,,0,100,,5,,7.33,,67.57,,170.64,,34.127,,24.186,,10.8165,
2015,5,2,5,0.0625,,0,100,,7,,3.4,,98.47,,284.03,,40.576,,38.61,,14.5933,
2015,5,2,6,0.0625,,0,100,,14,,6.32,,100.48,,496.91,,35.494,,31.764,,8.4893,
2015,5,2,7,0.0625,,0,100,,12,,1.63,,76.04,,266.42,,22.202,,21.574,,6.228,
2015,5,2,8,0.0625,,0,100,,9,,2.14,,52.17,,171.16,,19.018,,20.148,,6.7161,
2015,6,1,1,0.25,,0,100,,15,,17.99,,57.42,,594.28,,39.619,,10.525,,2.7176,
2015,6,1,7,0.25,,0,100,,11,,22.43,,38.18,,349.15,,31.741,,5.48,,1.6523,
2015,6,1,18,0.25,,0,100,,9,,35.31,,60.95,,378.86,,42.096,,8.114,,2.7048,
2015,6,1,35,0.25,,0,100,,16,,47.38,,178.66,,2264.7,,141.544,,44.768,,11.192,
2015,6,1,36,0.25,,1,100,,27,,29.86,,159.86,,1790.84,,66.328,,29.445,,5.6667,
2015,6,1,42,0.25,,1,100,,14,,24.8,,60.95,,591.45,,42.246,,9.561,,2.5553,
2015,6,1,53,0.25,,0,100,,20,,20.16,,147.83,,1455.04,,72.752,,33.652,,7.5248,
2015,6,1,54,0.25,,0,100,,15,,15.94,,75.34,,522.53,,34.835,,17.757,,4.5849,
2015,6,2,1,0.0625,,0,100,,10,,12.8,,88.62,,473.86,,47.386,,26.868,,8.4963,
2015,6,2,2,0.0625,,1,100,,4,,3.26,,137.63,,193.3,,48.324,,60.944,,30.4721,
2015,6,2,3,0.0625,,0,100,,12,,12.8,,181.33,,686.19,,57.182,,46.43,,13.4031,
2015,6,2,4,0.0625,,0,100,,12,,12.8,,88.62,,500.5,,41.708,,24.087,,6.9534,
2015,6,2,5,0.0625,,1,100,,8,,2.84,,35.06,,136.96,,17.119,,10.936,,3.8665,
2015,6,2,6,0.0625,,0,100,,7,,22.57,,50.24,,243.54,,34.792,,10.725,,4.0537,
2015,6,2,7,0.0625,,0,100,,8,,5.75,,111.8,,286.73,,35.841,,34.702,,12.269,
2015,6,2,8,0.0625,,0,100,,8,,5.75,,88.62,,459.29,,57.411,,25.01,,8.8425,
2015,7,1,1,0.5,,0,100,,14,,52.28,,166.2,,1513.67,,108.119,,32.767,,8.7575,
2015,7,1,3,0.5,,1,100,,15,,75.76,,280.28,,2249.57,,149.971,,56.434,,14.5711,
2015,7,1,4,0.5,,0,100,,18,,63.24,,441.75,,3923.8,,217.989,,98.284,,23.1657,
2015,7,1,5,0.5,,0,100,,11,,89.96,,315.82,,2330.32,,211.847,,60.457,,18.2284,
2015,7,1,6,0.5,,0,100,,11,,114.69,,190.82,,1606.06,,146.006,,22.41,,6.757,
2015,7,1,7,0.5,,1,100,,11,,12.54,,52.28,,390.63,,35.512,,13.495,,4.0689,
2015,7,1,8,0.5,,0,100,,15,,16.62,,133.67,,1383.07,,92.204,,27.144,,7.0084,
2015,7,1,12,0.5,,0,100,,13,,105.97,,280.28,,2506.98,,192.845,,60.268,,16.7153,
2015,7,2,1,0.5,,0,100,,11,,56.2,,190.11,,1390.69,,126.427,,42.433,,12.7941,
2015,7,2,2,0.5,,0,100,,12,,50.28,,279.14,,1341.82,,111.818,,63.056,,18.2028,
2015,7,2,3,0.5,,0,100,,15,,85.23,,370.25,,2776.37,,185.091,,78.352,,20.2303,
2015,7,2,4,0.5,,0,100,,15,,27.34,,124.23,,1232.07,,82.138,,30.675,,7.9202,
2015,7,2,5,0.5,,0,100,,10,,18.02,,135.77,,979.08,,97.908,,38.217,,12.0852,
2015,7,2,6,0.5,,0,100,,14,,44.83,,148.1,,1268.55,,90.611,,27.78,,7.4245,
2015,7,2,7,0.5,,0,100,,17,,15.53,,240.45,,1620.7,,95.335,,72.126,,17.493,
2015,7,2,8,0.5,,0,100,,17,,11.31,,259.26,,2708.22,,159.307,,63.675,,15.4435,
2015,8,1,3,0.25,,1,75,,6,,6.84,,275.2,,582.54,,97.089,,113.922,,46.5086,
2015,8,1,12,0.25,,0,100,,35,,6.08,,180.1,,1614.76,,46.136,,52.627,,8.8956,
2015,8,1,14,0.25,,1,100,,27,,7.67,,135.97,,1964,,72.741,,38.328,,7.3763,
2015,8,1,26,0.25,,0,100,,20,,10.44,,55.75,,683.25,,34.163,,11.977,,2.6781,
2015,8,1,31,0.25,,0,100,,21,,13.46,,182.18,,2268.48,,108.023,,62.061,,13.5428,
2015,8,1,37,0.25,,0,100,,28,,6.35,,122.32,,1485.02,,53.036,,35.661,,6.7394,
2015,8,1,38,0.25,,0,100,,33,,4,,122.32,,2321.72,,70.355,,42.506,,7.3993,
2015,8,1,45,0.25,,0,100,,23,,10.37,,122.32,,1096.02,,47.653,,30.58,,6.3764,
2015,8,2,4,0.0625,,0,100,,17,,12.74,,35.91,,399.8,,23.517,,8.303,,2.0139,
2015,8,2,5,0.0625,,0,100,,19,,20.63,,53.8,,725.87,,38.204,,9.516,,2.1832,
2015,8,2,6,0.0625,,0,100,,23,,10.68,,40.15,,553.75,,24.076,,8.496,,1.7714,
2015,8,2,7,0.0625,,0,100,,32,,10.68,,46.81,,850.94,,26.592,,11.301,,1.9977,
2015,8,2,11,0.0625,,0,100,,17,,14.91,,51.43,,469.23,,27.602,,11.224,,2.7221,
2015,8,2,12,0.0625,,0,100,,20,,5.29,,29.85,,378.75,,18.937,,8.148,,1.8219,
2015,8,2,18,0.0625,,0,100,,15,,15.67,,42.33,,468.65,,31.243,,9.218,,2.3801,
2015,8,2,23,0.0625,,0,100,,16,,12.74,,40.15,,368.48,,23.03,,8.751,,2.1877,
2015,9,1,12,0.25,,0,100,,30,,6.35,,122.32,,1960.44,,65.348,,38.957,,7.1126,
2015,9,1,15,0.25,,0,100,,30,,2.09,,140.65,,1652.22,,55.074,,40.549,,7.4032,
2015,9,1,17,0.25,,0,100,,16,,6.35,,140.65,,1104.78,,69.049,,38.153,,9.5383,
2015,9,1,18,0.25,,0,100,,33,,6.35,,140.65,,2249.56,,68.169,,41.198,,7.1717,
2015,9,1,24,0.25,,0,100,,34,,6.35,,140.65,,2641.87,,77.702,,48.792,,8.3678,
2015,9,1,26,0.25,,0,100,,31,,19.3,,150.16,,2881.05,,92.937,,45.351,,8.1452,
2015,9,1,31,0.25,,0,100,,17,,9.08,,104.98,,1130.88,,66.523,,35.3,,8.5615,
2015,9,1,43,0.25,,0,100,,20,,19.3,,113.53,,1053.23,,52.661,,23.561,,5.2683,
2015,9,2,1,0.0625,,0,100,,12,,3.9,,23.37,,148.03,,12.336,,6.149,,1.7752,
2015,9,2,2,0.0625,,0,100,,18,,10.97,,40.17,,355.72,,19.762,,7.778,,1.8332,
2015,9,2,3,0.0625,,0,100,,14,,6.16,,35.36,,246.43,,17.602,,8.24,,2.2022,
2015,9,2,4,0.0625,,0,100,,17,,6.16,,91.09,,557.49,,32.794,,23.018,,5.5828,
2015,9,2,5,0.0625,,0,100,,7,,16.74,,73.46,,253.23,,36.176,,21.496,,8.1246,
2015,9,2,6,0.0625,,0,100,,13,,8.78,,53.14,,336.52,,25.886,,11.958,,3.3166,
2015,9,2,7,0.0625,,0,100,,13,,8.78,,84.52,,519.74,,39.98,,21.784,,6.0418,
2015,9,2,8,0.0625,,0,100,,7,,28.59,,73.46,,373.59,,53.371,,13.738,,5.1926,
2015,9,3,1,0.0625,,0,100,,31,,4.97,,51.43,,1171.99,,37.806,,9.201,,1.6526,
2015,9,3,2,0.0625,,0,100,,44,,1.39,,42.33,,1078.17,,24.504,,9.318,,1.4047,
2015,9,3,3,0.0625,,0,100,,25,,15.67,,51.43,,824.26,,32.97,,8.64,,1.7279,
2015,9,3,4,0.0625,,0,100,,28,,26.03,,51.43,,1177.26,,42.045,,6.117,,1.1559,
2015,9,3,5,0.0625,,0,100,,26,,14.13,,44.55,,819.35,,31.514,,8.49,,1.665,
2015,9,3,6,0.0625,,0,100,,19,,22.38,,56.2,,764.39,,40.231,,11.462,,2.6295,
2015,9,3,7,0.0625,,0,100,,30,,14.13,,53.8,,1034.05,,34.468,,11.277,,2.0589,
2015,9,3,8,0.0625,,0,100,,20,,2.47,,46.81,,473.74,,23.687,,11.525,,2.577,
2015,10,1,1,0.25,,1,100,,15,,11.17,,88.51,,783.47,,52.231,,23.542,,6.0786,
2015,10,1,4,0.25,,0,100,,17,,11.17,,57.11,,709.4,,41.73,,12.982,,3.1487,
2015,10,1,5,0.25,,0,100,,21,,9.62,,112.54,,1061.95,,50.569,,26.483,,5.7791,
2015,10,1,6,0.25,,0,100,,26,,3.39,,92.35,,1108.47,,42.633,,25.918,,5.083,
2015,10,1,7,0.25,,0,100,,24,,3.39,,84.74,,987.57,,41.149,,21.258,,4.3393,
2015,10,1,8,0.25,,0,100,,25,,8.17,,96.25,,782.13,,31.285,,19.702,,3.9404,
2015,10,1,12,0.25,,0,100,,14,,11.17,,53.98,,329.15,,23.511,,9.742,,2.6037,
2015,10,1,13,0.25,,0,100,,26,,8.17,,96.25,,1065.66,,40.987,,29.842,,5.8524,
2015,10,2,1,0.0625,,0,100,,17,,10.5,,73.23,,555.03,,32.649,,15.13,,3.6696,
2015,10,2,2,0.0625,,0,100,,18,,3.73,,69.84,,608.61,,33.812,,20.91,,4.9285,
2015,10,2,3,0.0625,,0,100,,10,,6.43,,64.91,,387.09,,38.709,,22.891,,7.2387,
2015,10,2,4,0.0625,,0,100,,10,,6.43,,140.57,,382.14,,38.214,,39.974,,12.6409,
2015,10,2,5,0.0625,,0,100,,8,,9.24,,66.54,,240.89,,30.112,,17.354,,6.1355,
2015,10,2,6,0.0625,,0,100,,8,,9.86,,101.16,,442.37,,55.296,,38.51,,13.6155,
2015,10,2,7,0.0625,,0,100,,13,,7.49,,173.03,,520.23,,40.017,,54.858,,15.215,
2015,10,2,8,0.0625,,0,100,,11,,9.24,,128.98,,895.2,,81.382,,33.767,,10.1811,
2015,10,3,1,0.0625,,0,100,,29,,13.34,,57.1,,938.43,,32.36,,10.221,,1.898,
2015,10,3,2,0.0625,,0,100,,13,,23.53,,48.46,,478.96,,36.843,,7.559,,2.0965,
2015,10,3,3,0.0625,,0,100,,27,,18.39,,47.05,,860.85,,31.883,,9.728,,1.8721,
2015,10,3,4,0.0625,,0,100,,15,,8.63,,73.23,,503.1,,33.54,,13.918,,3.5937,
2015,10,3,5,0.0625,,0,100,,28,,20.91,,51.2,,840.62,,30.022,,7.255,,1.371,
2015,10,3,6,0.0625,,0,100,,13,,8.53,,57.1,,300.91,,23.147,,11.95,,3.3144,
2015,10,3,7,0.0625,,0,100,,16,,16.65,,37.86,,389.1,,24.319,,6.71,,1.6775,
2015,10,3,8,0.0625,,0,100,,16,,13.34,,57.1,,447.94,,27.996,,10.634,,2.6584,
2016,1,1,1,0.25,,0,100,,10,,6.01,,72.88,,323.17,,32.317,,23.887,,7.5538,
2016,1,1,4,0.25,,1,100,,14,,5.06,,84.21,,334.54,,23.896,,24.835,,6.6373,
2016,1,1,12,0.25,,0,100,,6,,7.03,,55.63,,141.4,,23.567,,18.957,,7.7392,
2016,1,1,13,0.25,,0,100,,12,,0.97,,76.57,,333.15,,27.763,,24.503,,7.0735,
2016,1,1,27,0.25,,1,100,,1,,20.84,,20.84,,20.84,,20.842,,,,,
2016,1,1,38,0.25,,1,100,,2,,8.13,,21.02,,29.15,,14.573,,9.115,,6.4451,
2016,1,1,46,0.25,,1,0,,0,,,,,,,,,,,,,
2016,1,1,55,0.25,,0,100,,16,,7.03,,92.17,,574.94,,35.933,,26.744,,6.6861,
2016,1,2,1,0.0625,,1,100,,19,,8.38,,22.49,,309.53,,16.291,,4.031,,0.9249,
2016,1,2,2,0.0625,,0,100,,22,,5.32,,24.21,,331.35,,15.062,,4.88,,1.0403,
2016,1,2,3,0.0625,,0,100,,25,,7.29,,25.98,,400.49,,16.02,,4.574,,0.9147,
2016,1,2,4,0.0625,,0,100,,34,,8.38,,29.68,,606.19,,17.829,,6.146,,1.054,
2016,1,2,5,0.0625,,0,100,,27,,5.32,,29.68,,421.87,,15.625,,6.232,,1.1994,
2016,1,2,6,0.0625,,0,100,,19,,12,,25.98,,375.64,,19.771,,4.557,,1.0454,
2016,1,2,7,0.0625,,0,100,,35,,10.73,,29.68,,726.28,,20.751,,4.972,,0.8405,
2016,1,2,8,0.0625,,0,100,,25,,8.38,,27.81,,462.52,,18.501,,5.597,,1.1195,
2016,2,1,6,0.25,,0,100,,7,,7.07,,35.61,,147.14,,21.02,,10.803,,4.0832,
2016,2,1,25,0.25,,0,100,,18,,1.94,,99.91,,592.75,,32.931,,35.925,,8.4676,
2016,2,1,34,0.25,,0,100,,7,,12.82,,50.89,,174.77,,24.967,,13.365,,5.0516,
2016,2,1,37,0.25,,1,100,,16,,1.94,,59.47,,357.97,,22.373,,19.752,,4.938,
2016,2,1,41,0.25,,1,100,,15,,12.82,,143.14,,843.42,,56.228,,32.801,,8.4691,
2016,2,1,43,0.25,,0,100,,17,,25.82,,88.9,,936.49,,55.087,,17.442,,4.2302,
2016,2,1,52,0.25,,0,100,,18,,5.51,,178.39,,1276.59,,70.921,,50.451,,11.8914,
2016,2,1,58,0.25,,0,100,,21,,1.13,,68.67,,433.99,,20.666,,19.171,,4.1834,
2016,2,2,1,0.0625,,0,100,,24,,4.07,,20.96,,179,,7.458,,3.884,,0.7929,
2016,2,2,2,0.0625,,0,100,,31,,2.06,,20.96,,225.26,,7.267,,3.951,,0.7097,
2016,2,2,3,0.0625,,0,100,,18,,2.06,,6.89,,74.31,,4.129,,1.336,,0.315,
2016,2,2,4,0.0625,,0,100,,18,,2.06,,41.94,,159.9,,8.883,,10.906,,2.5707,
2016,2,2,5,0.0625,,0,100,,13,,2.06,,44.52,,223.37,,17.182,,13.525,,3.751,
2016,2,2,6,0.0625,,0,100,,13,,2.06,,78.77,,307.22,,23.632,,29.891,,8.2903,
2016,2,2,7,0.0625,,0,100,,16,,2.06,,54.7,,293.65,,18.353,,17.948,,4.4871,
2016,2,2,8,0.0625,,0,100,,16,,2.06,,54.7,,224.09,,14.006,,17.555,,4.3888,
2016,3,1,11,0.25,,1,100,,11,,3,,105.39,,398.45,,36.223,,41.565,,12.5323,
2016,3,1,12,0.25,,0,100,,12,,9.57,,35.75,,318.14,,26.512,,8.265,,2.3859,
2016,3,1,13,0.25,,1,100,,19,,11.22,,74.02,,623.11,,32.795,,18.493,,4.2427,
2016,3,1,14,0.25,,0,100,,13,,4.07,,63.43,,442.93,,34.072,,19.965,,5.5372,
2016,3,1,16,0.25,,1,100,,15,,38.51,,74.02,,821.11,,54.741,,10.627,,2.7439,
2016,3,1,25,0.25,,0,100,,16,,4.07,,56.74,,578.54,,36.159,,13.861,,3.4652,
2016,3,1,27,0.25,,0,100,,9,,12.98,,70.42,,358.75,,39.861,,22.969,,7.6563,
2016,3,1,28,0.25,,1,100,,9,,4.07,,16.79,,75.16,,8.351,,4.058,,1.3526,
2016,3,2,1,0.0625,,0,100,,30,,5.41,,35.81,,516.86,,17.229,,7.122,,1.3004,
2016,3,2,2,0.0625,,0,100,,25,,2.99,,28.82,,377.22,,15.089,,6.703,,1.3406,
2016,3,2,3,0.0625,,0,100,,20,,5.41,,35.81,,418.38,,20.919,,9.102,,2.0352,
2016,3,2,4,0.0625,,0,100,,29,,8.58,,28.82,,475.73,,16.404,,5.555,,1.0315,
2016,3,2,5,0.0625,,0,100,,30,,2.99,,22.6,,370.74,,12.358,,6.229,,1.1372,
2016,3,2,6,0.0625,,0,100,,15,,5.41,,35.81,,234.56,,15.637,,8.426,,2.1756,
2016,3,2,7,0.0625,,0,100,,11,,5.41,,43.58,,270.26,,24.57,,11.317,,3.4121,
2016,3,2,8,0.0625,,0,100,,26,,2.99,,62.5,,657.52,,25.289,,18.053,,3.5405,
2016,4,1,3,0.25,,1,100,,16,,8.32,,111.18,,668.3,,41.769,,35.717,,8.9294,
2016,4,1,4,0.25,,1,100,,14,,3.2,,69.03,,530.85,,37.918,,21.165,,5.6566,
2016,4,1,8,0.25,,0,100,,25,,1.5,,106.04,,888.22,,35.529,,29.26,,5.8519,
2016,4,1,11,0.25,,0,100,,8,,11.7,,49.68,,274.46,,34.307,,13.764,,4.8662,
2016,4,1,12,0.25,,0,100,,28,,0.88,,64.92,,699.8,,24.993,,19.633,,3.7102,
2016,4,1,17,0.25,,0,100,,24,,1.5,,96.1,,875.28,,36.47,,25.789,,5.2642,
2016,4,1,35,0.25,,0,100,,19,,2.28,,116.43,,1003.3,,52.805,,39.277,,9.0107,
2016,4,1,46,0.25,,1,100,,17,,1.5,,101.01,,441.64,,25.979,,32.499,,7.8822,
2016,4,2,1,0.0625,,0,100,,9,,3.23,,17.28,,70.51,,7.834,,4.351,,1.4502,
2016,4,2,2,0.0625,,0,100,,10,,3.23,,34.57,,156.07,,15.607,,9.909,,3.1336,
2016,4,2,3,0.0625,,0,100,,9,,5.28,,34.57,,164.75,,18.306,,9.759,,3.2531,
2016,4,2,4,0.0625,,0,100,,11,,25.31,,97.46,,583.15,,53.014,,23.241,,7.0073,
2016,4,2,5,0.0625,,0,100,,28,,3.23,,25.31,,275.06,,9.824,,6.583,,1.2441,
2016,4,2,6,0.0625,,0,100,,31,,3.23,,25.31,,308.37,,9.948,,5.203,,0.9345,
2016,4,2,7,0.0625,,0,100,,39,,3.23,,13.75,,266.11,,6.823,,2.676,,0.4285,
2016,4,2,8,0.0625,,0,100,,22,,3.23,,17.28,,190.25,,8.648,,3.677,,0.7839,
2016,5,1,1,0.25,,1,100,,11,,12.58,,143.06,,878.66,,79.878,,44.681,,13.4719,
2016,5,1,2,0.25,,1,100,,22,,1.28,,171.35,,1904.42,,86.564,,53.979,,11.5084,
2016,5,1,4,0.25,,1,100,,16,,1.97,,156.9,,1072.22,,67.014,,58.285,,14.5712,
2016,5,1,5,0.25,,1,100,,5,,3.79,,59.57,,138.01,,27.602,,21.95,,9.8162,
2016,5,1,16,0.25,,1,100,,10,,1.28,,202.09,,763.75,,76.375,,66.593,,21.0587,
2016,5,1,17,0.25,,0,100,,16,,2.81,,164.05,,1099.13,,68.696,,45.882,,11.4706,
2016,5,1,28,0.25,,0,100,,15,,4.91,,59.18,,346.23,,23.082,,16.492,,4.2581,
2016,5,1,33,0.25,,1,100,,18,,3.79,,171.35,,1237.23,,68.735,,61.652,,14.5316,
2016,5,2,1,0.0625,,0,100,,14,,18.16,,52.17,,564.36,,40.311,,9.289,,2.4826,
2016,5,2,2,0.0625,,0,100,,11,,5.39,,45.24,,230.27,,20.934,,10.46,,3.1539,
2016,5,2,3,0.0625,,0,100,,9,,1.88,,76.04,,290.51,,32.279,,28.927,,9.6422,
2016,5,2,4,0.0625,,0,100,,7,,3.4,,85.02,,243.35,,34.764,,31.23,,11.8038,
2016,5,2,5,0.0625,,0,100,,7,,1.88,,59.61,,158.7,,22.672,,20.72,,7.8313,
2016,5,2,6,0.0625,,0,100,,8,,0.81,,14.24,,74.47,,9.308,,4.335,,1.5327,
2016,5,2,7,0.0625,,0,100,,8,,0.81,,45.24,,100.26,,12.532,,15.55,,5.4977,
